[Ess] [TERRAIN] 1  x=2044.57  y=-29.83  z=-1071.45
[Ess] [TERRAIN] 1705  x=3176.80  y=36.12  z=-470.94
[Ess] [TERRAIN] 1706  x=3176.03  y=32.72  z=-479.73
[Ess] [TERRAIN] 1707  x=3175.30  y=31.88  z=-488.03
[Ess] [TERRAIN] 1708  x=3174.59  y=34.01  z=-496.02
[Ess] [TERRAIN] 1709  x=3173.79  y=38.49  z=-504.86
[Ess] [TERRAIN] 1710  x=3173.02  y=43.33  z=-513.33
[Ess] [TERRAIN] 1711  x=3172.27  y=46.90  z=-521.57
[Ess] [TERRAIN] 1712  x=3171.46  y=50.22  z=-530.15
[Ess] [TERRAIN] 1713  x=3170.67  y=55.22  z=-538.58
[Ess] [TERRAIN] 1714  x=3169.90  y=61.15  z=-546.73
[Ess] [TERRAIN] 1715  x=3169.09  y=67.72  z=-555.13
[Ess] [TERRAIN] 1716  x=3168.26  y=74.25  z=-563.63
[Ess] [TERRAIN] 1717  x=3167.45  y=80.45  z=-571.96
[Ess] [TERRAIN] 1718  x=3166.64  y=86.06  z=-580.25
[Ess] [TERRAIN] 1719  x=3166.00  y=89.73  z=-586.71
[Ess] [TERRAIN] 1720  x=3165.15  y=93.57  z=-595.21
[Ess] [TERRAIN] 1721  x=3164.33  y=97.08  z=-603.40
[Ess] [TERRAIN] 1722  x=3163.49  y=100.28  z=-611.74
[Ess] [TERRAIN] 1723  x=3162.63  y=103.01  z=-620.21
[Ess] [TERRAIN] 1724  x=3161.79  y=105.49  z=-628.41
[Ess] [TERRAIN] 1725  x=3160.93  y=107.61  z=-636.80
[Ess] [TERRAIN] 1726  x=3160.04  y=109.25  z=-645.44
[Ess] [TERRAIN] 1727  x=3159.18  y=108.88  z=-653.72
[Ess] [TERRAIN] 1728  x=3158.57  y=108.42  z=-659.65
[Ess] [TERRAIN] 1729  x=3157.66  y=106.72  z=-668.40
[Ess] [TERRAIN] 1730  x=3156.78  y=103.48  z=-676.80
[Ess] [TERRAIN] 1731  x=3155.93  y=101.87  z=-684.88
[Ess] [TERRAIN] 1732  x=3155.03  y=102.37  z=-693.45
[Ess] [TERRAIN] 1733  x=3154.13  y=102.25  z=-702.00
[Ess] [TERRAIN] 1734  x=3153.49  y=102.16  z=-708.07
[Ess] [TERRAIN] 1735  x=3152.62  y=103.21  z=-716.24
[Ess] [TERRAIN] 1736  x=3151.69  y=105.69  z=-724.99
[Ess] [TERRAIN] 1737  x=3150.81  y=109.32  z=-733.30
[Ess] [TERRAIN] 1738  x=3150.17  y=110.84  z=-739.33
[Ess] [TERRAIN] 1739  x=3149.25  y=108.52  z=-747.88
[Ess] [TERRAIN] 1740  x=3148.34  y=104.81  z=-756.40
[Ess] [TERRAIN] 1741  x=3147.45  y=101.09  z=-764.65
[Ess] [TERRAIN] 1742  x=3146.81  y=98.28  z=-770.67
[Ess] [TERRAIN] 1743  x=3145.84  y=92.41  z=-779.62
[Ess] [TERRAIN] 1744  x=3144.97  y=83.30  z=-787.63
[Ess] [TERRAIN] 1745  x=3144.10  y=74.97  z=-795.63
[Ess] [TERRAIN] 1746  x=3143.38  y=68.83  z=-802.27
[Ess] [TERRAIN] 1747  x=3142.44  y=61.79  z=-810.78
[Ess] [TERRAIN] 1748  x=3141.76  y=57.22  z=-817.00
[Ess] [TERRAIN] 1749  x=3140.86  y=50.50  z=-825.16
[Ess] [TERRAIN] 1750  x=3139.89  y=43.79  z=-833.85
[Ess] [TERRAIN] 1751  x=3139.18  y=40.16  z=-840.24
[Ess] [TERRAIN] 1752  x=3138.29  y=38.13  z=-848.21
[Ess] [TERRAIN] 1753  x=3137.57  y=38.16  z=-854.65
[Ess] [TERRAIN] 1754  x=3136.61  y=38.61  z=-863.12
[Ess] [TERRAIN] 1755  x=3135.69  y=37.94  z=-871.33
[Ess] [TERRAIN] 1756  x=3134.77  y=36.54  z=-879.34
[Ess] [TERRAIN] 1757  x=3133.77  y=34.65  z=-888.00
[Ess] [TERRAIN] 1758  x=3132.78  y=31.64  z=-896.45
[Ess] [TERRAIN] 1759  x=3131.86  y=29.85  z=-904.31
[Ess] [TERRAIN] 1760  x=3130.80  y=28.58  z=-913.11
[Ess] [TERRAIN] 1761  x=3129.78  y=26.70  z=-921.54
[Ess] [TERRAIN] 1762  x=3129.06  y=25.12  z=-927.50
[Ess] [TERRAIN] 1763  x=3128.03  y=23.30  z=-935.94
[Ess] [TERRAIN] 1764  x=3126.97  y=21.42  z=-944.41
[Ess] [TERRAIN] 1765  x=3126.19  y=19.91  z=-950.70
[Ess] [TERRAIN] 1766  x=3125.20  y=18.32  z=-958.66
[Ess] [TERRAIN] 1767  x=3124.07  y=17.28  z=-967.50
[Ess] [TERRAIN] 1768  x=3123.00  y=17.78  z=-975.78
[Ess] [TERRAIN] 1769  x=3121.96  y=18.57  z=-983.85
[Ess] [TERRAIN] 1770  x=3120.82  y=20.24  z=-992.36
[Ess] [TERRAIN] 1771  x=3119.72  y=20.95  z=-1000.70
[Ess] [TERRAIN] 1772  x=3118.68  y=21.13  z=-1008.66
[Ess] [TERRAIN] 1773  x=3117.55  y=21.43  z=-1017.19
[Ess] [TERRAIN] 1774  x=3116.44  y=22.02  z=-1025.57
[Ess] [TERRAIN] 1775  x=3115.34  y=21.97  z=-1033.83
[Ess] [TERRAIN] 1776  x=3114.55  y=21.10  z=-1039.79
[Ess] [TERRAIN] 1777  x=3113.38  y=20.13  z=-1048.60
[Ess] [TERRAIN] 1778  x=3112.29  y=19.56  z=-1056.85
[Ess] [TERRAIN] 1779  x=3111.23  y=16.92  z=-1064.83
[Ess] [TERRAIN] 1780  x=3110.11  y=11.94  z=-1073.34
[Ess] [TERRAIN] 1781  x=3108.99  y=7.34  z=-1081.76
[Ess] [TERRAIN] 1782  x=3107.91  y=7.08  z=-1089.90
[Ess] [TERRAIN] 1783  x=3106.81  y=4.55  z=-1098.24
[Ess] [TERRAIN] 1784  x=3105.68  y=-1.58  z=-1106.84
[Ess] [TERRAIN] 1785  x=3104.60  y=-5.80  z=-1115.07
[Ess] [TERRAIN] 1786  x=3103.50  y=-5.65  z=-1123.44
[Ess] [TERRAIN] 1787  x=3102.37  y=-2.19  z=-1132.06
[Ess] [TERRAIN] 1788  x=3101.55  y=-0.25  z=-1138.30
[Ess] [TERRAIN] 1789  x=3100.50  y=2.15  z=-1146.37
[Ess] [TERRAIN] 1790  x=3099.35  y=6.22  z=-1155.17
[Ess] [TERRAIN] 1791  x=3098.24  y=10.62  z=-1163.66
[Ess] [TERRAIN] 1792  x=3097.18  y=13.81  z=-1171.70
[Ess] [TERRAIN] 1793  x=3096.33  y=16.08  z=-1178.19
[Ess] [TERRAIN] 1794  x=3095.20  y=17.38  z=-1186.85
[Ess] [TERRAIN] 1795  x=3094.38  y=16.89  z=-1193.16
[Ess] [TERRAIN] 1796  x=3093.59  y=15.82  z=-1199.20
[Ess] [TERRAIN] 1797  x=3092.46  y=14.30  z=-1207.81
[Ess] [TERRAIN] 1798  x=3091.62  y=13.55  z=-1214.24
[Ess] [TERRAIN] 1799  x=3090.79  y=14.14  z=-1220.55
[Ess] [TERRAIN] 1800  x=3089.98  y=16.70  z=-1226.73
[Ess] [TERRAIN] 1801  x=3088.83  y=20.77  z=-1235.41
[Ess] [TERRAIN] 1802  x=3087.71  y=25.64  z=-1243.88
[Ess] [TERRAIN] 1803  x=3086.62  y=31.34  z=-1252.15
[Ess] [TERRAIN] 1804  x=3085.77  y=35.91  z=-1258.57
[Ess] [TERRAIN] 1805  x=3084.62  y=40.88  z=-1267.15
[Ess] [TERRAIN] 1806  x=3083.51  y=42.78  z=-1275.42
[Ess] [TERRAIN] 1807  x=3082.72  y=43.33  z=-1281.34
[Ess] [TERRAIN] 1808  x=3081.56  y=43.87  z=-1289.92
[Ess] [TERRAIN] 1809  x=3080.40  y=45.25  z=-1298.46
[Ess] [TERRAIN] 1810  x=3079.28  y=47.68  z=-1306.74
[Ess] [TERRAIN] 1811  x=3078.41  y=49.50  z=-1313.07
[Ess] [TERRAIN] 1812  x=3077.22  y=49.49  z=-1321.70
[Ess] [TERRAIN] 1813  x=3076.37  y=46.93  z=-1327.91
[Ess] [TERRAIN] 1814  x=3075.25  y=40.81  z=-1336.09
[Ess] [TERRAIN] 1815  x=3074.33  y=35.60  z=-1342.64
[Ess] [TERRAIN] 1816  x=3073.43  y=30.92  z=-1349.10
[Ess] [TERRAIN] 1817  x=3072.27  y=24.04  z=-1357.40
[Ess] [TERRAIN] 1818  x=3071.39  y=19.23  z=-1363.72
[Ess] [TERRAIN] 1819  x=3070.15  y=12.61  z=-1372.46
[Ess] [TERRAIN] 1820  x=3068.99  y=7.29  z=-1380.74
[Ess] [TERRAIN] 1821  x=3068.13  y=4.83  z=-1386.81
[Ess] [TERRAIN] 1822  x=3067.23  y=2.52  z=-1393.21
[Ess] [TERRAIN] 1823  x=3066.29  y=1.66  z=-1399.76
[Ess] [TERRAIN] 1824  x=3065.11  y=1.54  z=-1408.09
[Ess] [TERRAIN] 1825  x=3063.99  y=1.35  z=-1416.01
[Ess] [TERRAIN] 1826  x=3062.74  y=1.19  z=-1424.77
[Ess] [TERRAIN] 1827  x=3061.55  y=1.21  z=-1433.17
[Ess] [TERRAIN] 1828  x=3060.40  y=1.51  z=-1441.26
[Ess] [TERRAIN] 1829  x=3059.18  y=2.27  z=-1449.84
[Ess] [TERRAIN] 1830  x=3057.99  y=3.88  z=-1458.25
[Ess] [TERRAIN] 1831  x=3057.12  y=5.83  z=-1464.37
[Ess] [TERRAIN] 1832  x=3055.95  y=9.13  z=-1472.58
[Ess] [TERRAIN] 1833  x=3055.03  y=12.63  z=-1479.15
[Ess] [TERRAIN] 1834  x=3053.82  y=17.18  z=-1487.71
[Ess] [TERRAIN] 1835  x=3052.69  y=19.24  z=-1495.70
[Ess] [TERRAIN] 1836  x=3051.50  y=21.71  z=-1504.25
[Ess] [TERRAIN] 1837  x=3050.37  y=25.71  z=-1512.49
[Ess] [TERRAIN] 1838  x=3049.52  y=29.20  z=-1518.58
[Ess] [TERRAIN] 1839  x=3048.39  y=32.23  z=-1526.58
[Ess] [TERRAIN] 1840  x=3047.18  y=31.19  z=-1535.22
[Ess] [TERRAIN] 1841  x=3046.01  y=25.75  z=-1543.56
[Ess] [TERRAIN] 1842  x=3044.88  y=21.81  z=-1551.56
[Ess] [TERRAIN] 1843  x=3043.65  y=21.95  z=-1560.33
[Ess] [TERRAIN] 1844  x=3042.45  y=22.46  z=-1568.81
[Ess] [TERRAIN] 1845  x=3041.60  y=21.69  z=-1574.91
[Ess] [TERRAIN] 1846  x=3040.42  y=20.07  z=-1583.25
[Ess] [TERRAIN] 1847  x=3039.20  y=17.57  z=-1591.77
[Ess] [TERRAIN] 1848  x=3038.06  y=13.08  z=-1599.75
[Ess] [TERRAIN] 1849  x=3036.89  y=6.37  z=-1607.86
[Ess] [TERRAIN] 1850  x=3035.96  y=6.67  z=-1614.28
[Ess] [TERRAIN] 1851  x=3034.77  y=14.50  z=-1622.46
[Ess] [TERRAIN] 1852  x=3033.63  y=18.00  z=-1630.22
[Ess] [TERRAIN] 1853  x=3032.36  y=19.57  z=-1638.85
[Ess] [TERRAIN] 1854  x=3031.12  y=22.37  z=-1647.18
[Ess] [TERRAIN] 1855  x=3029.94  y=26.41  z=-1655.04
[Ess] [TERRAIN] 1856  x=3028.65  y=27.45  z=-1663.59
[Ess] [TERRAIN] 1857  x=3027.38  y=26.56  z=-1671.97
[Ess] [TERRAIN] 1858  x=3026.46  y=25.74  z=-1678.02
[Ess] [TERRAIN] 1859  x=3025.22  y=24.78  z=-1686.08
[Ess] [TERRAIN] 1860  x=3023.87  y=24.27  z=-1694.69
[Ess] [TERRAIN] 1861  x=3022.58  y=25.53  z=-1702.89
[Ess] [TERRAIN] 1862  x=3021.34  y=29.24  z=-1710.73
[Ess] [TERRAIN] 1863  x=3020.28  y=33.95  z=-1717.36
[Ess] [TERRAIN] 1864  x=3018.90  y=40.02  z=-1725.90
[Ess] [TERRAIN] 1865  x=3017.90  y=43.72  z=-1732.06
[Ess] [TERRAIN] 1866  x=3016.55  y=50.02  z=-1740.32
[Ess] [TERRAIN] 1867  x=3015.12  y=56.77  z=-1748.94
[Ess] [TERRAIN] 1868  x=3013.73  y=60.76  z=-1757.25
[Ess] [TERRAIN] 1869  x=3012.41  y=64.36  z=-1765.16
[Ess] [TERRAIN] 1870  x=3010.92  y=67.66  z=-1773.93
[Ess] [TERRAIN] 1871  x=3009.47  y=69.13  z=-1782.36
[Ess] [TERRAIN] 1872  x=3008.43  y=69.31  z=-1788.46
[Ess] [TERRAIN] 1873  x=3006.94  y=70.16  z=-1797.03
[Ess] [TERRAIN] 1874  x=3005.46  y=72.25  z=-1805.52
[Ess] [TERRAIN] 1875  x=3004.04  y=73.51  z=-1813.66
[Ess] [TERRAIN] 1876  x=3002.57  y=73.17  z=-1822.01
[Ess] [TERRAIN] 1877  x=3001.38  y=71.71  z=-1828.70
[Ess] [TERRAIN] 1878  x=2999.92  y=68.26  z=-1836.89
[Ess] [TERRAIN] 1879  x=2998.50  y=63.54  z=-1844.86
[Ess] [TERRAIN] 1880  x=2996.91  y=60.26  z=-1853.63
[Ess] [TERRAIN] 1881  x=2995.39  y=60.78  z=-1862.04
[Ess] [TERRAIN] 1882  x=2994.28  y=62.40  z=-1868.14
[Ess] [TERRAIN] 1883  x=2993.03  y=64.44  z=-1874.92
[Ess] [TERRAIN] 1884  x=2991.51  y=66.78  z=-1883.14
[Ess] [TERRAIN] 1885  x=2990.00  y=68.89  z=-1891.31
[Ess] [TERRAIN] 1886  x=2988.87  y=70.67  z=-1897.45
[Ess] [TERRAIN] 1887  x=2987.26  y=73.35  z=-1905.98
[Ess] [TERRAIN] 1888  x=2985.69  y=76.74  z=-1914.36
[Ess] [TERRAIN] 1889  x=2984.46  y=79.61  z=-1920.85
[Ess] [TERRAIN] 1890  x=2982.95  y=83.31  z=-1928.83
[Ess] [TERRAIN] 1891  x=2981.30  y=87.52  z=-1937.40
[Ess] [TERRAIN] 1892  x=2979.72  y=90.96  z=-1945.65
[Ess] [TERRAIN] 1893  x=2978.15  y=94.07  z=-1953.80
[Ess] [TERRAIN] 1894  x=2976.46  y=97.84  z=-1962.44
[Ess] [TERRAIN] 1895  x=2975.23  y=101.28  z=-1968.75
[Ess] [TERRAIN] 1896  x=2974.06  y=104.54  z=-1974.78
[Ess] [TERRAIN] 1897  x=2972.42  y=109.43  z=-1983.12
[Ess] [TERRAIN] 1898  x=2970.72  y=113.93  z=-1991.68
[Ess] [TERRAIN] 1899  x=2969.10  y=117.70  z=-1999.85
[Ess] [TERRAIN] 1900  x=2967.92  y=119.79  z=-2005.84
[Ess] [TERRAIN] 1901  x=2966.59  y=121.35  z=-2012.46
[Ess] [TERRAIN] 1902  x=2965.32  y=122.64  z=-2018.78
[Ess] [TERRAIN] 1903  x=2963.64  y=122.83  z=-2027.12
[Ess] [TERRAIN] 1904  x=2962.04  y=122.66  z=-2035.10
[Ess] [TERRAIN] 1905  x=2960.29  y=122.16  z=-2043.71
[Ess] [TERRAIN] 1906  x=2958.60  y=122.86  z=-2052.01
[Ess] [TERRAIN] 1907  x=2956.97  y=124.38  z=-2060.03
[Ess] [TERRAIN] 1908  x=2955.21  y=125.79  z=-2068.66
[Ess] [TERRAIN] 1909  x=2953.49  y=127.62  z=-2077.02
[Ess] [TERRAIN] 1910  x=2951.85  y=129.82  z=-2085.06
[Ess] [TERRAIN] 1911  x=2950.10  y=132.54  z=-2093.56
[Ess] [TERRAIN] 1912  x=2948.38  y=136.00  z=-2101.96
[Ess] [TERRAIN] 1913  x=2946.72  y=140.13  z=-2110.04
[Ess] [TERRAIN] 1914  x=2945.01  y=144.24  z=-2118.34
[Ess] [TERRAIN] 1915  x=2943.64  y=147.16  z=-2124.99
[Ess] [TERRAIN] 1916  x=2941.97  y=150.54  z=-2133.08
[Ess] [TERRAIN] 1917  x=2940.73  y=152.13  z=-2139.13
[Ess] [TERRAIN] 1918  x=2938.97  y=153.38  z=-2147.65
[Ess] [TERRAIN] 1919  x=2937.26  y=154.45  z=-2155.96
[Ess] [TERRAIN] 1920  x=2935.61  y=156.43  z=-2163.95
[Ess] [TERRAIN] 1921  x=2933.86  y=158.99  z=-2172.43
[Ess] [TERRAIN] 1922  x=2932.11  y=161.81  z=-2180.87
[Ess] [TERRAIN] 1923  x=2930.45  y=165.61  z=-2188.91
[Ess] [TERRAIN] 1924  x=2928.73  y=168.88  z=-2197.20
[Ess] [TERRAIN] 1925  x=2926.96  y=171.91  z=-2205.72
[Ess] [TERRAIN] 1926  x=2925.27  y=174.57  z=-2213.89
[Ess] [TERRAIN] 1927  x=2923.58  y=177.85  z=-2221.98
[Ess] [TERRAIN] 1928  x=2921.79  y=182.28  z=-2230.56
[Ess] [TERRAIN] 1929  x=2920.48  y=185.73  z=-2236.89
[Ess] [TERRAIN] 1930  x=2918.83  y=189.67  z=-2244.80
[Ess] [TERRAIN] 1931  x=2917.06  y=192.16  z=-2253.22
[Ess] [TERRAIN] 1932  x=2915.33  y=194.06  z=-2261.56
[Ess] [TERRAIN] 1933  x=2913.66  y=195.75  z=-2269.59
[Ess] [TERRAIN] 1934  x=2911.93  y=197.97  z=-2277.50
[Ess] [TERRAIN] 1935  x=2909.99  y=201.63  z=-2285.85
[Ess] [TERRAIN] 1936  x=2907.95  y=204.13  z=-2293.91
[Ess] [TERRAIN] 1937  x=2905.82  y=204.41  z=-2301.70
[Ess] [TERRAIN] 1938  x=2903.51  y=203.75  z=-2310.04
[Ess] [TERRAIN] 1939  x=2901.15  y=201.21  z=-2317.97
[Ess] [TERRAIN] 1940  x=2899.34  y=198.27  z=-2323.75
[Ess] [TERRAIN] 1941  x=2896.84  y=192.83  z=-2331.57
[Ess] [TERRAIN] 1942  x=2894.26  y=188.33  z=-2339.30
[Ess] [TERRAIN] 1943  x=2891.45  y=183.75  z=-2347.04
[Ess] [TERRAIN] 1944  x=2889.36  y=179.34  z=-2352.42
[Ess] [TERRAIN] 1945  x=2886.12  y=169.91  z=-2360.67
[Ess] [TERRAIN] 1946  x=2882.95  y=166.64  z=-2368.16
[Ess] [TERRAIN] 1947  x=2879.68  y=162.99  z=-2375.34
[Ess] [TERRAIN] 1948  x=2875.99  y=161.86  z=-2383.25
[Ess] [TERRAIN] 1949  x=2872.22  y=161.49  z=-2390.79
[Ess] [TERRAIN] 1950  x=2868.57  y=161.44  z=-2397.64
[Ess] [TERRAIN] 1951  x=2864.55  y=161.39  z=-2404.97
[Ess] [TERRAIN] 1952  x=2860.27  y=160.53  z=-2412.30
[Ess] [TERRAIN] 1953  x=2855.99  y=158.87  z=-2419.11
[Ess] [TERRAIN] 1954  x=2851.58  y=156.05  z=-2425.74
[Ess] [TERRAIN] 1955  x=2846.73  y=152.13  z=-2432.65
[Ess] [TERRAIN] 1956  x=2841.85  y=147.56  z=-2439.10
[Ess] [TERRAIN] 1957  x=2836.73  y=141.29  z=-2445.48
[Ess] [TERRAIN] 1958  x=2831.40  y=133.77  z=-2451.74
[Ess] [TERRAIN] 1959  x=2825.84  y=126.95  z=-2457.87
[Ess] [TERRAIN] 1960  x=2820.49  y=121.29  z=-2463.36
[Ess] [TERRAIN] 1961  x=2814.38  y=115.93  z=-2469.28
[Ess] [TERRAIN] 1962  x=2808.19  y=111.16  z=-2474.86
[Ess] [TERRAIN] 1963  x=2802.29  y=105.97  z=-2479.78
[Ess] [TERRAIN] 1964  x=2795.55  y=98.86  z=-2484.99
[Ess] [TERRAIN] 1965  x=2789.00  y=92.41  z=-2489.69
[Ess] [TERRAIN] 1966  x=2782.52  y=86.87  z=-2493.98
[Ess] [TERRAIN] 1967  x=2775.60  y=81.46  z=-2498.17
[Ess] [TERRAIN] 1968  x=2768.29  y=75.88  z=-2502.26
[Ess] [TERRAIN] 1969  x=2761.22  y=69.92  z=-2505.85
[Ess] [TERRAIN] 1970  x=2756.10  y=65.09  z=-2508.20
[Ess] [TERRAIN] 1971  x=2749.98  y=59.23  z=-2510.75
[Ess] [TERRAIN] 1972  x=2742.15  y=53.82  z=-2513.72
[Ess] [TERRAIN] 1973  x=2736.62  y=52.86  z=-2515.61
[Ess] [TERRAIN] 1974  x=2729.27  y=52.19  z=-2517.84
[Ess] [TERRAIN] 1975  x=2720.98  y=52.06  z=-2519.95
[Ess] [TERRAIN] 1976  x=2713.24  y=52.06  z=-2521.64
[Ess] [TERRAIN] 1977  x=2705.89  y=52.06  z=-2522.94
[Ess] [TERRAIN] 1978  x=2697.37  y=52.06  z=-2523.97
[Ess] [TERRAIN] 1979  x=2689.34  y=52.06  z=-2524.61
[Ess] [TERRAIN] 1980  x=2681.64  y=52.07  z=-2524.94
[Ess] [TERRAIN] 1981  x=2673.64  y=52.06  z=-2524.83
[Ess] [TERRAIN] 1982  x=2665.59  y=52.07  z=-2524.38
[Ess] [TERRAIN] 1983  x=2657.91  y=52.06  z=-2523.66
[Ess] [TERRAIN] 1984  x=2652.06  y=52.11  z=-2522.83
[Ess] [TERRAIN] 1985  x=2643.04  y=51.91  z=-2521.09
[Ess] [TERRAIN] 1986  x=2635.48  y=51.27  z=-2519.32
[Ess] [TERRAIN] 1987  x=2628.41  y=50.21  z=-2517.38
[Ess] [TERRAIN] 1988  x=2620.22  y=48.53  z=-2514.52
[Ess] [TERRAIN] 1989  x=2614.09  y=45.98  z=-2512.24
[Ess] [TERRAIN] 1990  x=2608.39  y=44.02  z=-2510.03
[Ess] [TERRAIN] 1991  x=2600.93  y=40.83  z=-2506.75
[Ess] [TERRAIN] 1992  x=2595.37  y=40.36  z=-2503.97
[Ess] [TERRAIN] 1993  x=2588.94  y=40.59  z=-2500.64
[Ess] [TERRAIN] 1994  x=2581.91  y=39.08  z=-2496.83
[Ess] [TERRAIN] 1995  x=2575.55  y=35.52  z=-2492.79
[Ess] [TERRAIN] 1996  x=2569.62  y=31.22  z=-2488.77
[Ess] [TERRAIN] 1997  x=2563.95  y=28.95  z=-2484.83
[Ess] [TERRAIN] 1998  x=2557.84  y=26.93  z=-2480.20
[Ess] [TERRAIN] 1999  x=2551.51  y=24.96  z=-2474.55
[Ess] [TERRAIN] 2000  x=2545.53  y=20.76  z=-2468.85
[Ess] [TERRAIN] 2001  x=2540.00  y=16.77  z=-2463.38
[Ess] [TERRAIN] 2002  x=2535.69  y=14.43  z=-2458.48
[Ess] [TERRAIN] 2003  x=2530.18  y=12.82  z=-2452.02
[Ess] [TERRAIN] 2004  x=2525.04  y=12.42  z=-2445.81
[Ess] [TERRAIN] 2005  x=2521.37  y=15.55  z=-2441.02
[Ess] [TERRAIN] 2006  x=2517.57  y=21.50  z=-2435.40
[Ess] [TERRAIN] 2007  x=2513.08  y=27.48  z=-2428.35
[Ess] [TERRAIN] 2008  x=2509.12  y=31.58  z=-2421.67
[Ess] [TERRAIN] 2009  x=2505.05  y=34.44  z=-2414.06
[Ess] [TERRAIN] 2010  x=2501.07  y=40.42  z=-2406.17
[Ess] [TERRAIN] 2011  x=2497.60  y=46.12  z=-2399.02
[Ess] [TERRAIN] 2012  x=2494.30  y=50.25  z=-2391.64
[Ess] [TERRAIN] 2013  x=2491.84  y=52.82  z=-2385.68
[Ess] [TERRAIN] 2014  x=2488.81  y=54.34  z=-2378.04
[Ess] [TERRAIN] 2015  x=2486.52  y=54.70  z=-2372.07
[Ess] [TERRAIN] 2016  x=2483.91  y=54.87  z=-2364.55
[Ess] [TERRAIN] 2017  x=2481.99  y=54.43  z=-2358.49
[Ess] [TERRAIN] 2018  x=2479.70  y=53.27  z=-2350.55
[Ess] [TERRAIN] 2019  x=2477.86  y=51.31  z=-2343.09
[Ess] [TERRAIN] 2020  x=2475.98  y=50.26  z=-2334.44
[Ess] [TERRAIN] 2021  x=2474.71  y=51.19  z=-2328.22
[Ess] [TERRAIN] 2022  x=2473.24  y=52.43  z=-2320.70
[Ess] [TERRAIN] 2023  x=2471.80  y=53.17  z=-2311.98
[Ess] [TERRAIN] 2024  x=2470.89  y=54.26  z=-2305.85
[Ess] [TERRAIN] 2025  x=2469.77  y=55.95  z=-2297.68
[Ess] [TERRAIN] 2026  x=2468.99  y=56.22  z=-2291.20
[Ess] [TERRAIN] 2027  x=2468.21  y=55.14  z=-2282.68
[Ess] [TERRAIN] 2028  x=2467.55  y=54.79  z=-2274.47
[Ess] [TERRAIN] 2029  x=2467.05  y=54.15  z=-2268.58
[Ess] [TERRAIN] 2030  x=2466.62  y=53.21  z=-2262.17
[Ess] [TERRAIN] 2031  x=2466.14  y=51.54  z=-2254.00
[Ess] [TERRAIN] 2032  x=2465.69  y=49.92  z=-2245.83
[Ess] [TERRAIN] 2033  x=2465.39  y=48.21  z=-2237.82
[Ess] [TERRAIN] 2034  x=2465.35  y=46.74  z=-2229.32
[Ess] [TERRAIN] 2035  x=2465.36  y=45.55  z=-2220.99
[Ess] [TERRAIN] 2036  x=2465.40  y=44.75  z=-2214.94
[Ess] [TERRAIN] 2037  x=2465.69  y=43.70  z=-2206.55
[Ess] [TERRAIN] 2038  x=2466.06  y=42.69  z=-2198.25
[Ess] [TERRAIN] 2039  x=2466.45  y=41.67  z=-2190.06
[Ess] [TERRAIN] 2040  x=2466.85  y=40.81  z=-2183.43
[Ess] [TERRAIN] 2041  x=2467.50  y=39.92  z=-2175.14
[Ess] [TERRAIN] 2042  x=2468.18  y=38.53  z=-2166.76
[Ess] [TERRAIN] 2043  x=2468.87  y=35.56  z=-2158.78
[Ess] [TERRAIN] 2044  x=2469.58  y=32.43  z=-2152.29
[Ess] [TERRAIN] 2045  x=2470.42  y=28.36  z=-2144.46
[Ess] [TERRAIN] 2046  x=2471.20  y=24.44  z=-2137.16
[Ess] [TERRAIN] 2047  x=2472.17  y=22.40  z=-2128.77
[Ess] [TERRAIN] 2048  x=2472.96  y=21.55  z=-2122.28
[Ess] [TERRAIN] 2049  x=2474.01  y=20.98  z=-2113.83
[Ess] [TERRAIN] 2050  x=2474.99  y=19.72  z=-2105.86
[Ess] [TERRAIN] 2051  x=2476.14  y=19.30  z=-2097.23
[Ess] [TERRAIN] 2052  x=2477.27  y=19.22  z=-2088.84
[Ess] [TERRAIN] 2053  x=2478.34  y=18.05  z=-2080.86
[Ess] [TERRAIN] 2054  x=2479.48  y=16.92  z=-2072.63
[Ess] [TERRAIN] 2055  x=2480.64  y=16.02  z=-2064.24
[Ess] [TERRAIN] 2056  x=2481.74  y=15.34  z=-2056.24
[Ess] [TERRAIN] 2057  x=2482.72  y=15.56  z=-2049.14
[Ess] [TERRAIN] 2058  x=2483.50  y=15.62  z=-2043.48
[Ess] [TERRAIN] 2059  x=2484.67  y=15.49  z=-2034.99
[Ess] [TERRAIN] 2060  x=2485.78  y=14.81  z=-2026.92
[Ess] [TERRAIN] 2061  x=2486.90  y=14.10  z=-2018.49
[Ess] [TERRAIN] 2062  x=2488.04  y=11.89  z=-2009.91
[Ess] [TERRAIN] 2063  x=2489.12  y=9.85  z=-2002.00
[Ess] [TERRAIN] 2064  x=2490.22  y=7.93  z=-1993.80
[Ess] [TERRAIN] 2065  x=2491.34  y=5.00  z=-1985.32
[Ess] [TERRAIN] 2066  x=2492.42  y=3.70  z=-1977.05
[Ess] [TERRAIN] 2067  x=2493.45  y=3.32  z=-1969.13
[Ess] [TERRAIN] 2068  x=2494.59  y=2.25  z=-1960.54
[Ess] [TERRAIN] 2069  x=2495.69  y=1.30  z=-1952.28
[Ess] [TERRAIN] 2070  x=2496.76  y=1.27  z=-1944.28
[Ess] [TERRAIN] 2071  x=2497.64  y=1.34  z=-1937.73
[Ess] [TERRAIN] 2072  x=2498.85  y=1.05  z=-1928.80
[Ess] [TERRAIN] 2073  x=2499.92  y=0.83  z=-1920.95
