[Ess] [TERRAIN] 1  x=2545.82  y=-29.28  z=-911.76
[Ess] [TERRAIN] 1342  x=-3358.00  y=369.75  z=-3874.00
[Ess] [TERRAIN] 1343  x=-3390.00  y=346.33  z=-3874.00
[Ess] [TERRAIN] 1344  x=-3422.00  y=341.85  z=-3874.00
[Ess] [TERRAIN] 1345  x=-3454.00  y=341.89  z=-3874.00
[Ess] [TERRAIN] 1346  x=-3486.00  y=358.52  z=-3874.00
[Ess] [TERRAIN] 1347  x=-3518.00  y=384.66  z=-3874.00
[Ess] [TERRAIN] 1348  x=-3550.00  y=394.19  z=-3874.00
[Ess] [TERRAIN] 1349  x=-3582.00  y=387.02  z=-3874.00
[Ess] [TERRAIN] 1350  x=-3614.00  y=383.08  z=-3874.00
[Ess] [TERRAIN] 1351  x=-3646.00  y=360.96  z=-3874.00
[Ess] [TERRAIN] 1352  x=-3678.00  y=329.40  z=-3874.00
[Ess] [TERRAIN] 1353  x=-3710.00  y=311.13  z=-3874.00
[Ess] [TERRAIN] 1354  x=-3742.00  y=317.86  z=-3874.00
[Ess] [TERRAIN] 1355  x=-3774.00  y=355.46  z=-3874.00
[Ess] [TERRAIN] 1356  x=-3806.00  y=377.18  z=-3874.00
[Ess] [TERRAIN] 1357  x=-3838.00  y=389.05  z=-3874.00
[Ess] [TERRAIN] 1358  x=-3870.00  y=400.81  z=-3874.00
[Ess] [TERRAIN] 1359  x=-3902.00  y=398.89  z=-3874.00
[Ess] [TERRAIN] 1360  x=-3934.00  y=409.93  z=-3874.00
[Ess] [TERRAIN] 1361  x=-3966.00  y=411.20  z=-3874.00
[Ess] [TERRAIN] 1362  x=-3998.00  y=382.90  z=-3874.00
[Ess] [TERRAIN] 1363  x=-3998.00  y=375.76  z=-3842.00
[Ess] [TERRAIN] 1364  x=-3966.00  y=393.10  z=-3842.00
[Ess] [TERRAIN] 1365  x=-3934.00  y=391.83  z=-3842.00
[Ess] [TERRAIN] 1366  x=-3902.00  y=381.74  z=-3842.00
[Ess] [TERRAIN] 1367  x=-3870.00  y=379.59  z=-3842.00
[Ess] [TERRAIN] 1368  x=-3838.00  y=371.25  z=-3842.00
[Ess] [TERRAIN] 1369  x=-3806.00  y=362.04  z=-3842.00
[Ess] [TERRAIN] 1370  x=-3774.00  y=348.70  z=-3842.00
[Ess] [TERRAIN] 1371  x=-3742.00  y=320.04  z=-3842.00
[Ess] [TERRAIN] 1372  x=-3710.00  y=313.88  z=-3842.00
[Ess] [TERRAIN] 1373  x=-3678.00  y=341.28  z=-3842.00
[Ess] [TERRAIN] 1374  x=-3646.00  y=372.87  z=-3842.00
[Ess] [TERRAIN] 1375  x=-3614.00  y=378.60  z=-3842.00
[Ess] [TERRAIN] 1376  x=-3582.00  y=391.40  z=-3842.00
[Ess] [TERRAIN] 1377  x=-3550.00  y=394.47  z=-3842.00
[Ess] [TERRAIN] 1378  x=-3518.00  y=380.50  z=-3842.00
[Ess] [TERRAIN] 1379  x=-3486.00  y=360.04  z=-3842.00
[Ess] [TERRAIN] 1380  x=-3454.00  y=343.21  z=-3842.00
[Ess] [TERRAIN] 1381  x=-3422.00  y=339.71  z=-3842.00
[Ess] [TERRAIN] 1382  x=-3390.00  y=343.46  z=-3842.00
[Ess] [TERRAIN] 1383  x=-3358.00  y=349.55  z=-3842.00
[Ess] [TERRAIN] 1384  x=-3326.00  y=365.04  z=-3842.00
[Ess] [TERRAIN] 1385  x=-3294.00  y=372.20  z=-3842.00
[Ess] [TERRAIN] 1386  x=-3262.00  y=377.53  z=-3842.00
[Ess] [TERRAIN] 1387  x=-3230.00  y=385.03  z=-3842.00
[Ess] [TERRAIN] 1388  x=-3198.00  y=380.22  z=-3842.00
[Ess] [TERRAIN] 1389  x=-3166.00  y=385.51  z=-3842.00
[Ess] [TERRAIN] 1390  x=-3134.00  y=385.74  z=-3842.00
[Ess] [TERRAIN] 1391  x=-3102.00  y=387.40  z=-3842.00
[Ess] [TERRAIN] 1392  x=-3070.00  y=383.86  z=-3842.00
[Ess] [TERRAIN] 1393  x=-3038.00  y=374.85  z=-3842.00
[Ess] [TERRAIN] 1394  x=-3006.00  y=368.11  z=-3842.00
[Ess] [TERRAIN] 1395  x=-2974.00  y=347.13  z=-3842.00
[Ess] [TERRAIN] 1396  x=-2942.00  y=322.82  z=-3842.00
[Ess] [TERRAIN] 1397  x=-2910.00  y=311.21  z=-3842.00
[Ess] [TERRAIN] 1398  x=-2878.00  y=297.54  z=-3842.00
[Ess] [TERRAIN] 1399  x=-2846.00  y=272.28  z=-3842.00
[Ess] [TERRAIN] 1400  x=-2814.00  y=261.34  z=-3842.00
[Ess] [TERRAIN] 1401  x=-2782.00  y=247.39  z=-3842.00
[Ess] [TERRAIN] 1402  x=-2750.00  y=249.09  z=-3842.00
[Ess] [TERRAIN] 1403  x=-2718.00  y=266.38  z=-3842.00
[Ess] [TERRAIN] 1404  x=-2686.00  y=283.91  z=-3842.00
[Ess] [TERRAIN] 1405  x=-2654.00  y=294.93  z=-3842.00
[Ess] [TERRAIN] 1406  x=-2622.00  y=298.34  z=-3842.00
[Ess] [TERRAIN] 1407  x=-2590.00  y=298.17  z=-3842.00
[Ess] [TERRAIN] 1408  x=-2558.00  y=276.62  z=-3842.00
[Ess] [TERRAIN] 1409  x=-2526.00  y=263.27  z=-3842.00
[Ess] [TERRAIN] 1410  x=-2494.00  y=243.66  z=-3842.00
[Ess] [TERRAIN] 1411  x=-2462.00  y=245.39  z=-3842.00
[Ess] [TERRAIN] 1412  x=-2430.00  y=242.12  z=-3842.00
[Ess] [TERRAIN] 1413  x=-2398.00  y=229.88  z=-3842.00
[Ess] [TERRAIN] 1414  x=-2366.00  y=222.45  z=-3842.00
[Ess] [TERRAIN] 1415  x=-2334.00  y=212.46  z=-3842.00
[Ess] [TERRAIN] 1416  x=-2302.00  y=228.49  z=-3842.00
[Ess] [TERRAIN] 1417  x=-2270.00  y=222.14  z=-3842.00
[Ess] [TERRAIN] 1418  x=-2238.00  y=197.98  z=-3842.00
[Ess] [TERRAIN] 1419  x=-2206.00  y=205.53  z=-3842.00
[Ess] [TERRAIN] 1420  x=-2174.00  y=210.03  z=-3842.00
[Ess] [TERRAIN] 1421  x=-2142.00  y=229.78  z=-3842.00
[Ess] [TERRAIN] 1422  x=-2110.00  y=246.82  z=-3842.00
[Ess] [TERRAIN] 1423  x=-2078.00  y=281.89  z=-3842.00
[Ess] [TERRAIN] 1424  x=-2046.00  y=302.26  z=-3842.00
[Ess] [TERRAIN] 1425  x=-2014.00  y=312.67  z=-3842.00
[Ess] [TERRAIN] 1426  x=-1982.00  y=318.67  z=-3842.00
[Ess] [TERRAIN] 1427  x=-1950.00  y=335.12  z=-3842.00
[Ess] [TERRAIN] 1428  x=-1918.00  y=339.81  z=-3842.00
[Ess] [TERRAIN] 1429  x=-1886.00  y=321.42  z=-3842.00
[Ess] [TERRAIN] 1430  x=-1854.00  y=290.92  z=-3842.00
[Ess] [TERRAIN] 1431  x=-1822.00  y=273.12  z=-3842.00
[Ess] [TERRAIN] 1432  x=-1790.00  y=258.68  z=-3842.00
[Ess] [TERRAIN] 1433  x=-1758.00  y=252.93  z=-3842.00
[Ess] [TERRAIN] 1434  x=-1726.00  y=242.21  z=-3842.00
[Ess] [TERRAIN] 1435  x=-1694.00  y=234.06  z=-3842.00
[Ess] [TERRAIN] 1436  x=-1662.00  y=222.43  z=-3842.00
[Ess] [TERRAIN] 1437  x=-1630.00  y=205.06  z=-3842.00
[Ess] [TERRAIN] 1438  x=-1598.00  y=195.01  z=-3842.00
[Ess] [TERRAIN] 1439  x=-1566.00  y=175.41  z=-3842.00
[Ess] [TERRAIN] 1440  x=-1534.00  y=148.35  z=-3842.00
[Ess] [TERRAIN] 1441  x=-1502.00  y=140.40  z=-3842.00
[Ess] [TERRAIN] 1442  x=-1470.00  y=122.16  z=-3842.00
[Ess] [TERRAIN] 1443  x=-1438.00  y=97.29  z=-3842.00
[Ess] [TERRAIN] 1444  x=-1406.00  y=72.81  z=-3842.00
[Ess] [TERRAIN] 1445  x=-1374.00  y=53.98  z=-3842.00
[Ess] [TERRAIN] 1446  x=-1342.00  y=45.19  z=-3842.00
[Ess] [TERRAIN] 1447  x=-1310.00  y=3.79  z=-3842.00
[Ess] [TERRAIN] 1448  x=-1278.00  y=-39.13  z=-3842.00
[Ess] [TERRAIN] 1449  x=-1246.00  y=-62.77  z=-3842.00
[Ess] [TERRAIN] 1450  x=-1214.00  y=-71.01  z=-3842.00
[Ess] [TERRAIN] 1451  x=-1182.00  y=-70.31  z=-3842.00
[Ess] [TERRAIN] 1452  x=-1150.00  y=-43.42  z=-3842.00
[Ess] [TERRAIN] 1453  x=-1118.00  y=-25.28  z=-3842.00
[Ess] [TERRAIN] 1454  x=-1086.00  y=5.21  z=-3842.00
[Ess] [TERRAIN] 1455  x=-1054.00  y=55.21  z=-3842.00
[Ess] [TERRAIN] 1456  x=-1022.00  y=104.63  z=-3842.00
[Ess] [TERRAIN] 1457  x=-990.00  y=151.51  z=-3842.00
[Ess] [TERRAIN] 1458  x=-958.00  y=186.79  z=-3842.00
[Ess] [TERRAIN] 1459  x=-926.00  y=199.32  z=-3842.00
[Ess] [TERRAIN] 1460  x=-894.00  y=212.04  z=-3842.00
[Ess] [TERRAIN] 1461  x=-862.00  y=222.18  z=-3842.00
[Ess] [TERRAIN] 1462  x=-830.00  y=232.33  z=-3842.00
[Ess] [TERRAIN] 1463  x=-798.00  y=239.35  z=-3842.00
[Ess] [TERRAIN] 1464  x=-766.00  y=254.32  z=-3842.00
[Ess] [TERRAIN] 1465  x=-734.00  y=267.76  z=-3842.00
[Ess] [TERRAIN] 1466  x=-702.00  y=275.87  z=-3842.00
[Ess] [TERRAIN] 1467  x=-670.00  y=280.43  z=-3842.00
[Ess] [TERRAIN] 1468  x=-638.00  y=282.98  z=-3842.00
[Ess] [TERRAIN] 1469  x=-606.00  y=269.51  z=-3842.00
[Ess] [TERRAIN] 1470  x=-574.00  y=267.38  z=-3842.00
[Ess] [TERRAIN] 1471  x=-542.00  y=253.15  z=-3842.00
[Ess] [TERRAIN] 1472  x=-510.00  y=235.94  z=-3842.00
[Ess] [TERRAIN] 1473  x=-478.00  y=233.08  z=-3842.00
[Ess] [TERRAIN] 1474  x=-446.00  y=225.88  z=-3842.00
[Ess] [TERRAIN] 1475  x=-414.00  y=224.50  z=-3842.00
[Ess] [TERRAIN] 1476  x=-382.00  y=216.49  z=-3842.00
[Ess] [TERRAIN] 1477  x=-350.00  y=216.89  z=-3842.00
[Ess] [TERRAIN] 1478  x=-318.00  y=207.33  z=-3842.00
[Ess] [TERRAIN] 1479  x=-286.00  y=198.60  z=-3842.00
[Ess] [TERRAIN] 1480  x=-254.00  y=207.20  z=-3842.00
[Ess] [TERRAIN] 1481  x=-222.00  y=213.96  z=-3842.00
[Ess] [TERRAIN] 1482  x=-190.00  y=218.34  z=-3842.00
[Ess] [TERRAIN] 1483  x=-158.00  y=224.32  z=-3842.00
[Ess] [TERRAIN] 1484  x=-126.00  y=224.94  z=-3842.00
[Ess] [TERRAIN] 1485  x=-94.00  y=217.82  z=-3842.00
[Ess] [TERRAIN] 1486  x=-62.00  y=195.54  z=-3842.00
[Ess] [TERRAIN] 1487  x=-30.00  y=167.26  z=-3842.00
[Ess] [TERRAIN] 1488  x=2.00  y=147.71  z=-3842.00
[Ess] [TERRAIN] 1489  x=34.00  y=156.11  z=-3842.00
[Ess] [TERRAIN] 1490  x=66.00  y=166.48  z=-3842.00
[Ess] [TERRAIN] 1491  x=98.00  y=185.04  z=-3842.00
[Ess] [TERRAIN] 1492  x=130.00  y=180.42  z=-3842.00
[Ess] [TERRAIN] 1493  x=162.00  y=196.01  z=-3842.00
[Ess] [TERRAIN] 1494  x=194.00  y=207.51  z=-3842.00
[Ess] [TERRAIN] 1495  x=226.00  y=194.69  z=-3842.00
[Ess] [TERRAIN] 1496  x=258.00  y=187.79  z=-3842.00
[Ess] [TERRAIN] 1497  x=290.00  y=164.15  z=-3842.00
[Ess] [TERRAIN] 1498  x=322.00  y=162.23  z=-3842.00
[Ess] [TERRAIN] 1499  x=354.00  y=172.81  z=-3842.00
[Ess] [TERRAIN] 1500  x=386.00  y=177.53  z=-3842.00
[Ess] [TERRAIN] 1501  x=418.00  y=168.01  z=-3842.00
[Ess] [TERRAIN] 1502  x=450.00  y=169.40  z=-3842.00
[Ess] [TERRAIN] 1503  x=482.00  y=176.09  z=-3842.00
[Ess] [TERRAIN] 1504  x=514.00  y=200.77  z=-3842.00
[Ess] [TERRAIN] 1505  x=546.00  y=231.18  z=-3842.00
[Ess] [TERRAIN] 1506  x=578.00  y=259.23  z=-3842.00
[Ess] [TERRAIN] 1507  x=610.00  y=273.96  z=-3842.00
[Ess] [TERRAIN] 1508  x=642.00  y=297.29  z=-3842.00
[Ess] [TERRAIN] 1509  x=674.00  y=319.76  z=-3842.00
[Ess] [TERRAIN] 1510  x=706.00  y=338.70  z=-3842.00
[Ess] [TERRAIN] 1511  x=738.00  y=349.38  z=-3842.00
[Ess] [TERRAIN] 1512  x=770.00  y=362.06  z=-3842.00
[Ess] [TERRAIN] 1513  x=802.00  y=365.23  z=-3842.00
[Ess] [TERRAIN] 1514  x=834.00  y=386.00  z=-3842.00
[Ess] [TERRAIN] 1515  x=866.00  y=395.26  z=-3842.00
[Ess] [TERRAIN] 1516  x=898.00  y=394.29  z=-3842.00
[Ess] [TERRAIN] 1517  x=930.00  y=387.13  z=-3842.00
[Ess] [TERRAIN] 1518  x=962.00  y=365.50  z=-3842.00
[Ess] [TERRAIN] 1519  x=994.00  y=359.47  z=-3842.00
[Ess] [TERRAIN] 1520  x=1026.00  y=354.09  z=-3842.00
[Ess] [TERRAIN] 1521  x=1058.00  y=344.51  z=-3842.00
[Ess] [TERRAIN] 1522  x=1090.00  y=343.20  z=-3842.00
[Ess] [TERRAIN] 1523  x=1122.00  y=344.35  z=-3842.00
[Ess] [TERRAIN] 1524  x=1154.00  y=342.85  z=-3842.00
[Ess] [TERRAIN] 1525  x=1186.00  y=328.96  z=-3842.00
[Ess] [TERRAIN] 1526  x=1218.00  y=314.43  z=-3842.00
[Ess] [TERRAIN] 1527  x=1250.00  y=281.33  z=-3842.00
[Ess] [TERRAIN] 1528  x=1282.00  y=260.45  z=-3842.00
[Ess] [TERRAIN] 1529  x=1314.00  y=239.71  z=-3842.00
[Ess] [TERRAIN] 1530  x=1346.00  y=225.64  z=-3842.00
[Ess] [TERRAIN] 1531  x=1378.00  y=213.60  z=-3842.00
[Ess] [TERRAIN] 1532  x=1410.00  y=213.04  z=-3842.00
[Ess] [TERRAIN] 1533  x=1442.00  y=222.26  z=-3842.00
[Ess] [TERRAIN] 1534  x=1474.00  y=226.10  z=-3842.00
[Ess] [TERRAIN] 1535  x=1506.00  y=229.06  z=-3842.00
[Ess] [TERRAIN] 1536  x=1538.00  y=235.38  z=-3842.00
[Ess] [TERRAIN] 1537  x=1570.00  y=239.76  z=-3842.00
[Ess] [TERRAIN] 1538  x=1602.00  y=251.31  z=-3842.00
[Ess] [TERRAIN] 1539  x=1634.00  y=261.78  z=-3842.00
[Ess] [TERRAIN] 1540  x=1666.00  y=273.14  z=-3842.00
[Ess] [TERRAIN] 1541  x=1698.00  y=285.30  z=-3842.00
[Ess] [TERRAIN] 1542  x=1730.00  y=301.80  z=-3842.00
[Ess] [TERRAIN] 1543  x=1762.00  y=312.78  z=-3842.00
[Ess] [TERRAIN] 1544  x=1794.00  y=322.18  z=-3842.00
[Ess] [TERRAIN] 1545  x=1826.00  y=335.45  z=-3842.00
[Ess] [TERRAIN] 1546  x=1858.00  y=322.28  z=-3842.00
[Ess] [TERRAIN] 1547  x=1890.00  y=275.86  z=-3842.00
[Ess] [TERRAIN] 1548  x=1922.00  y=259.10  z=-3842.00
[Ess] [TERRAIN] 1549  x=1954.00  y=266.58  z=-3842.00
[Ess] [TERRAIN] 1550  x=1986.00  y=264.09  z=-3842.00
[Ess] [TERRAIN] 1551  x=2018.00  y=229.91  z=-3842.00
[Ess] [TERRAIN] 1552  x=2050.00  y=209.68  z=-3842.00
[Ess] [TERRAIN] 1553  x=2082.00  y=225.87  z=-3842.00
[Ess] [TERRAIN] 1554  x=2114.00  y=229.52  z=-3842.00
[Ess] [TERRAIN] 1555  x=2146.00  y=231.74  z=-3842.00
[Ess] [TERRAIN] 1556  x=2178.00  y=234.56  z=-3842.00
[Ess] [TERRAIN] 1557  x=2210.00  y=232.09  z=-3842.00
[Ess] [TERRAIN] 1558  x=2242.00  y=228.43  z=-3842.00
[Ess] [TERRAIN] 1559  x=2274.00  y=213.72  z=-3842.00
[Ess] [TERRAIN] 1560  x=2306.00  y=206.69  z=-3842.00
[Ess] [TERRAIN] 1561  x=2338.00  y=212.76  z=-3842.00
[Ess] [TERRAIN] 1562  x=2370.00  y=203.97  z=-3842.00
[Ess] [TERRAIN] 1563  x=2402.00  y=188.30  z=-3842.00
[Ess] [TERRAIN] 1564  x=2434.00  y=157.65  z=-3842.00
[Ess] [TERRAIN] 1565  x=2466.00  y=141.30  z=-3842.00
[Ess] [TERRAIN] 1566  x=2498.00  y=148.99  z=-3842.00
[Ess] [TERRAIN] 1567  x=2530.00  y=166.08  z=-3842.00
[Ess] [TERRAIN] 1568  x=2562.00  y=178.97  z=-3842.00
[Ess] [TERRAIN] 1569  x=2594.00  y=171.81  z=-3842.00
[Ess] [TERRAIN] 1570  x=2626.00  y=144.48  z=-3842.00
[Ess] [TERRAIN] 1571  x=2658.00  y=129.28  z=-3842.00
[Ess] [TERRAIN] 1572  x=2690.00  y=145.64  z=-3842.00
[Ess] [TERRAIN] 1573  x=2722.00  y=163.30  z=-3842.00
[Ess] [TERRAIN] 1574  x=2754.00  y=163.26  z=-3842.00
[Ess] [TERRAIN] 1575  x=2786.00  y=141.89  z=-3842.00
[Ess] [TERRAIN] 1576  x=2818.00  y=125.85  z=-3842.00
[Ess] [TERRAIN] 1577  x=2850.00  y=124.87  z=-3842.00
[Ess] [TERRAIN] 1578  x=2882.00  y=141.71  z=-3842.00
[Ess] [TERRAIN] 1579  x=2914.00  y=149.71  z=-3842.00
[Ess] [TERRAIN] 1580  x=2946.00  y=149.51  z=-3842.00
[Ess] [TERRAIN] 1581  x=2978.00  y=164.65  z=-3842.00
[Ess] [TERRAIN] 1582  x=3010.00  y=214.75  z=-3842.00
[Ess] [TERRAIN] 1583  x=3042.00  y=237.66  z=-3842.00
[Ess] [TERRAIN] 1584  x=3074.00  y=232.00  z=-3842.00
[Ess] [TERRAIN] 1585  x=3106.00  y=230.52  z=-3842.00
[Ess] [TERRAIN] 1586  x=3138.00  y=215.95  z=-3842.00
[Ess] [TERRAIN] 1587  x=3170.00  y=171.36  z=-3842.00
[Ess] [TERRAIN] 1588  x=3202.00  y=112.16  z=-3842.00
[Ess] [TERRAIN] 1589  x=3234.00  y=79.82  z=-3842.00
[Ess] [TERRAIN] 1590  x=3266.00  y=95.47  z=-3842.00
[Ess] [TERRAIN] 1591  x=3298.00  y=129.03  z=-3842.00
[Ess] [TERRAIN] 1592  x=3330.00  y=150.41  z=-3842.00
[Ess] [TERRAIN] 1593  x=3362.00  y=169.44  z=-3842.00
[Ess] [TERRAIN] 1594  x=3394.00  y=205.91  z=-3842.00
[Ess] [TERRAIN] 1595  x=3426.00  y=239.14  z=-3842.00
[Ess] [TERRAIN] 1596  x=3458.00  y=264.56  z=-3842.00
[Ess] [TERRAIN] 1597  x=3490.00  y=280.19  z=-3842.00
[Ess] [TERRAIN] 1598  x=3522.00  y=285.74  z=-3842.00
[Ess] [TERRAIN] 1599  x=3554.00  y=287.50  z=-3842.00
[Ess] [TERRAIN] 1600  x=3586.00  y=298.39  z=-3842.00
[Ess] [TERRAIN] 1601  x=3618.00  y=317.86  z=-3842.00
[Ess] [TERRAIN] 1602  x=3650.00  y=327.04  z=-3842.00
[Ess] [TERRAIN] 1603  x=3682.00  y=328.35  z=-3842.00
[Ess] [TERRAIN] 1604  x=3714.00  y=334.93  z=-3842.00
[Ess] [TERRAIN] 1605  x=3746.00  y=341.35  z=-3842.00
[Ess] [TERRAIN] 1606  x=3778.00  y=338.85  z=-3842.00
[Ess] [TERRAIN] 1607  x=3810.00  y=354.18  z=-3842.00
[Ess] [TERRAIN] 1608  x=3842.00  y=362.72  z=-3842.00
[Ess] [TERRAIN] 1609  x=3874.00  y=344.22  z=-3842.00
[Ess] [TERRAIN] 1610  x=3906.00  y=320.59  z=-3842.00
[Ess] [TERRAIN] 1611  x=3938.00  y=296.78  z=-3842.00
[Ess] [TERRAIN] 1612  x=3970.00  y=259.78  z=-3842.00
[Ess] [TERRAIN] 1613  x=4002.00  y=0.00  z=-3842.00
[Ess] [TERRAIN] 1614  x=4002.00  y=0.00  z=-3810.00
[Ess] [TERRAIN] 1615  x=3970.00  y=259.05  z=-3810.00
[Ess] [TERRAIN] 1616  x=3938.00  y=302.48  z=-3810.00
[Ess] [TERRAIN] 1617  x=3906.00  y=343.99  z=-3810.00
[Ess] [TERRAIN] 1618  x=3874.00  y=368.44  z=-3810.00
[Ess] [TERRAIN] 1619  x=3842.00  y=371.71  z=-3810.00
[Ess] [TERRAIN] 1620  x=3810.00  y=357.67  z=-3810.00
[Ess] [TERRAIN] 1621  x=3778.00  y=347.83  z=-3810.00
[Ess] [TERRAIN] 1622  x=3746.00  y=342.43  z=-3810.00
[Ess] [TERRAIN] 1623  x=3714.00  y=334.35  z=-3810.00
[Ess] [TERRAIN] 1624  x=3682.00  y=328.42  z=-3810.00
[Ess] [TERRAIN] 1625  x=3650.00  y=322.56  z=-3810.00
[Ess] [TERRAIN] 1626  x=3618.00  y=312.35  z=-3810.00
[Ess] [TERRAIN] 1627  x=3586.00  y=297.44  z=-3810.00
[Ess] [TERRAIN] 1628  x=3554.00  y=287.30  z=-3810.00
[Ess] [TERRAIN] 1629  x=3522.00  y=271.25  z=-3810.00
[Ess] [TERRAIN] 1630  x=3490.00  y=268.72  z=-3810.00
[Ess] [TERRAIN] 1631  x=3458.00  y=253.15  z=-3810.00
[Ess] [TERRAIN] 1632  x=3426.00  y=219.22  z=-3810.00
[Ess] [TERRAIN] 1633  x=3394.00  y=197.25  z=-3810.00
[Ess] [TERRAIN] 1634  x=3362.00  y=184.74  z=-3810.00
[Ess] [TERRAIN] 1635  x=3330.00  y=157.15  z=-3810.00
[Ess] [TERRAIN] 1636  x=3298.00  y=127.00  z=-3810.00
[Ess] [TERRAIN] 1637  x=3266.00  y=92.83  z=-3810.00
[Ess] [TERRAIN] 1638  x=3234.00  y=72.28  z=-3810.00
[Ess] [TERRAIN] 1639  x=3202.00  y=92.39  z=-3810.00
[Ess] [TERRAIN] 1640  x=3170.00  y=153.82  z=-3810.00
[Ess] [TERRAIN] 1641  x=3138.00  y=206.20  z=-3810.00
[Ess] [TERRAIN] 1642  x=3106.00  y=223.20  z=-3810.00
[Ess] [TERRAIN] 1643  x=3074.00  y=227.66  z=-3810.00
[Ess] [TERRAIN] 1644  x=3042.00  y=236.71  z=-3810.00
[Ess] [TERRAIN] 1645  x=3010.00  y=218.98  z=-3810.00
[Ess] [TERRAIN] 1646  x=2978.00  y=163.94  z=-3810.00
[Ess] [TERRAIN] 1647  x=2946.00  y=154.01  z=-3810.00
[Ess] [TERRAIN] 1648  x=2914.00  y=142.65  z=-3810.00
[Ess] [TERRAIN] 1649  x=2882.00  y=116.81  z=-3810.00
[Ess] [TERRAIN] 1650  x=2850.00  y=102.87  z=-3810.00
[Ess] [TERRAIN] 1651  x=2818.00  y=101.66  z=-3810.00
[Ess] [TERRAIN] 1652  x=2786.00  y=102.57  z=-3810.00
[Ess] [TERRAIN] 1653  x=2754.00  y=128.67  z=-3810.00
[Ess] [TERRAIN] 1654  x=2722.00  y=117.01  z=-3810.00
[Ess] [TERRAIN] 1655  x=2690.00  y=96.37  z=-3810.00
[Ess] [TERRAIN] 1656  x=2658.00  y=116.83  z=-3810.00
[Ess] [TERRAIN] 1657  x=2626.00  y=140.59  z=-3810.00
[Ess] [TERRAIN] 1658  x=2594.00  y=158.46  z=-3810.00
[Ess] [TERRAIN] 1659  x=2562.00  y=164.44  z=-3810.00
[Ess] [TERRAIN] 1660  x=2530.00  y=157.80  z=-3810.00
[Ess] [TERRAIN] 1661  x=2498.00  y=150.00  z=-3810.00
[Ess] [TERRAIN] 1662  x=2466.00  y=157.26  z=-3810.00
[Ess] [TERRAIN] 1663  x=2434.00  y=185.43  z=-3810.00
[Ess] [TERRAIN] 1664  x=2402.00  y=198.51  z=-3810.00
[Ess] [TERRAIN] 1665  x=2370.00  y=209.25  z=-3810.00
[Ess] [TERRAIN] 1666  x=2338.00  y=217.01  z=-3810.00
[Ess] [TERRAIN] 1667  x=2306.00  y=222.11  z=-3810.00
[Ess] [TERRAIN] 1668  x=2274.00  y=232.49  z=-3810.00
[Ess] [TERRAIN] 1669  x=2242.00  y=251.24  z=-3810.00
[Ess] [TERRAIN] 1670  x=2210.00  y=267.02  z=-3810.00
[Ess] [TERRAIN] 1671  x=2178.00  y=266.58  z=-3810.00
[Ess] [TERRAIN] 1672  x=2146.00  y=263.79  z=-3810.00
[Ess] [TERRAIN] 1673  x=2114.00  y=261.03  z=-3810.00
[Ess] [TERRAIN] 1674  x=2082.00  y=249.39  z=-3810.00
[Ess] [TERRAIN] 1675  x=2050.00  y=231.47  z=-3810.00
[Ess] [TERRAIN] 1676  x=2018.00  y=224.40  z=-3810.00
[Ess] [TERRAIN] 1677  x=1986.00  y=266.52  z=-3810.00
[Ess] [TERRAIN] 1678  x=1954.00  y=272.79  z=-3810.00
[Ess] [TERRAIN] 1679  x=1922.00  y=275.41  z=-3810.00
[Ess] [TERRAIN] 1680  x=1890.00  y=293.63  z=-3810.00
[Ess] [TERRAIN] 1681  x=1858.00  y=326.26  z=-3810.00
[Ess] [TERRAIN] 1682  x=1826.00  y=334.29  z=-3810.00
[Ess] [TERRAIN] 1683  x=1794.00  y=318.58  z=-3810.00
[Ess] [TERRAIN] 1684  x=1762.00  y=313.64  z=-3810.00
[Ess] [TERRAIN] 1685  x=1730.00  y=301.69  z=-3810.00
[Ess] [TERRAIN] 1686  x=1698.00  y=279.26  z=-3810.00
[Ess] [TERRAIN] 1687  x=1666.00  y=264.65  z=-3810.00
[Ess] [TERRAIN] 1688  x=1634.00  y=256.53  z=-3810.00
[Ess] [TERRAIN] 1689  x=1602.00  y=246.66  z=-3810.00
[Ess] [TERRAIN] 1690  x=1570.00  y=238.76  z=-3810.00
[Ess] [TERRAIN] 1691  x=1538.00  y=233.48  z=-3810.00
[Ess] [TERRAIN] 1692  x=1506.00  y=226.37  z=-3810.00
[Ess] [TERRAIN] 1693  x=1474.00  y=226.35  z=-3810.00
[Ess] [TERRAIN] 1694  x=1442.00  y=217.69  z=-3810.00
[Ess] [TERRAIN] 1695  x=1410.00  y=210.04  z=-3810.00
[Ess] [TERRAIN] 1696  x=1378.00  y=215.99  z=-3810.00
[Ess] [TERRAIN] 1697  x=1346.00  y=235.44  z=-3810.00
[Ess] [TERRAIN] 1698  x=1314.00  y=258.21  z=-3810.00
[Ess] [TERRAIN] 1699  x=1282.00  y=273.50  z=-3810.00
[Ess] [TERRAIN] 1700  x=1250.00  y=297.62  z=-3810.00
[Ess] [TERRAIN] 1701  x=1218.00  y=326.77  z=-3810.00
[Ess] [TERRAIN] 1702  x=1186.00  y=343.39  z=-3810.00
[Ess] [TERRAIN] 1703  x=1154.00  y=357.41  z=-3810.00
[Ess] [TERRAIN] 1704  x=1122.00  y=359.52  z=-3810.00
[Ess] [TERRAIN] 1705  x=1090.00  y=358.71  z=-3810.00
[Ess] [TERRAIN] 1706  x=1058.00  y=354.28  z=-3810.00
