[Ess] Net: DISABLED (Ess.Net.OFF) -- no receiver hijack on NetEventCallback, no wire traffic
[Ess] Net: v0.2.1 ready (EV=5 SLOTS=5 HB=2)
[Ess] [FOOT] 353  x=2579.31  y=-13.79  z=-1114.25  yaw=-86.9
[Ess] [FOOT] 354  x=2576.98  y=-13.53  z=-1113.77  yaw=-78.8
[Ess] [FOOT] 355  x=2575.68  y=-13.42  z=-1111.83  yaw=-30.2
[Ess] [FOOT] 356  x=2574.36  y=-13.43  z=-1109.83  yaw=-32.2
[Ess] [FOOT] 357  x=2572.00  y=-13.42  z=-1109.10  yaw=-73.0
[Ess] [FOOT] 358  x=2569.53  y=-13.41  z=-1108.36  yaw=-73.0
[Ess] [FOOT] 359  x=2568.30  y=-13.41  z=-1106.30  yaw=-30.4
[Ess] [FOOT] 360  x=2566.26  y=-13.41  z=-1105.45  yaw=-84.1
[Ess] [FOOT] 361  x=2564.56  y=-13.41  z=-1103.59  yaw=-43.8
[Ess] [FOOT] 362  x=2562.76  y=-13.41  z=-1101.77  yaw=-44.6
[Ess] [FOOT] 363  x=2560.91  y=-13.41  z=-1099.94  yaw=-45.2
[Ess] [FOOT] 364  x=2559.03  y=-13.41  z=-1098.13  yaw=-46.0
[Ess] [FOOT] 365  x=2557.17  y=-13.41  z=-1096.46  yaw=-48.6
[Ess] [FOOT] 366  x=2555.24  y=-13.41  z=-1094.76  yaw=-48.6
[Ess] [FOOT] 367  x=2553.27  y=-13.41  z=-1093.02  yaw=-47.7
[Ess] [FOOT] 368  x=2551.42  y=-13.41  z=-1091.21  yaw=-45.7
[Ess] [FOOT] 369  x=2549.53  y=-13.41  z=-1089.33  yaw=-45.7
[Ess] [FOOT] 370  x=2547.68  y=-13.41  z=-1087.48  yaw=-45.7
[Ess] [FOOT] 371  x=2545.78  y=-13.41  z=-1085.59  yaw=-45.7
[Ess] [FOOT] 372  x=2544.05  y=-13.41  z=-1083.86  yaw=-45.7
[Ess] [FOOT] 373  x=2543.69  y=-13.41  z=-1083.50  yaw=-45.7
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] Object.spawn: Pg.Spawn failed for 'Cash (Large)'
[Ess] [gridprobe] dropped 244/256 probes (16x16 @ 8u), settling 8.0s...
[Ess] [GRID] 1  x=2481.14  y=-11.72  z=-1124.83  yaw=0.0
[Ess] [GRID] 2  x=2475.30  y=-12.09  z=-1117.70  yaw=0.0
[Ess] [GRID] 3  x=2468.61  y=-12.48  z=-1107.75  yaw=0.0
[Ess] [GRID] 4  x=2505.12  y=-5.76  z=-1103.58  yaw=0.0
[Ess] [GRID] 5  x=2483.55  y=-9.36  z=-1087.58  yaw=0.0
[Ess] [GRID] 6  x=2485.55  y=-8.90  z=-1074.85  yaw=0.0
[Ess] [GRID] 7  x=2481.00  y=-9.24  z=-1068.56  yaw=0.0
[Ess] [GRID] 8  x=2484.75  y=-9.53  z=-1059.91  yaw=0.0
[Ess] [GRID] 9  x=2483.46  y=-9.22  z=-1057.61  yaw=0.0
[Ess] [GRID] 10  x=2490.92  y=-12.40  z=-1041.43  yaw=0.0
[Ess] [GRID] 11  x=2485.59  y=-12.80  z=-1035.71  yaw=0.0
[Ess] [GRID] 12  x=2481.74  y=-12.05  z=-1138.71  yaw=0.0
[Ess] [GRID] 13  x=2485.15  y=-11.30  z=-1127.85  yaw=0.0
[Ess] [GRID] 14  x=2476.80  y=-12.37  z=-1122.03  yaw=0.0
[Ess] [GRID] 15  x=2491.75  y=0.50  z=-1111.78  yaw=0.0
[Ess] [GRID] 16  x=2470.09  y=-13.69  z=-1111.37  yaw=0.0
[Ess] [GRID] 17  x=2493.41  y=-9.57  z=-1086.58  yaw=0.0
[Ess] [GRID] 18  x=2490.51  y=-8.51  z=-1087.22  yaw=0.0
[Ess] [GRID] 19  x=2489.26  y=-9.02  z=-1071.38  yaw=0.0
[Ess] [GRID] 20  x=2485.65  y=-9.25  z=-1070.10  yaw=0.0
[Ess] [GRID] 21  x=2492.71  y=-10.10  z=-1065.39  yaw=0.0
[Ess] [GRID] 22  x=2495.21  y=-11.04  z=-1056.25  yaw=0.0
[Ess] [GRID] 23  x=2492.36  y=-13.55  z=-1047.01  yaw=0.0
[Ess] [GRID] 24  x=2489.04  y=-12.80  z=-1038.53  yaw=0.0
[Ess] [GRID] 25  x=2492.37  y=-12.80  z=-1029.98  yaw=0.0
[Ess] [GRID] 26  x=2497.66  y=-11.17  z=-1148.13  yaw=0.0
[Ess] [GRID] 27  x=2496.79  y=-9.88  z=-1135.83  yaw=0.0
[Ess] [GRID] 28  x=2487.45  y=-10.61  z=-1127.23  yaw=0.0
[Ess] [GRID] 29  x=2499.24  y=-7.43  z=-1120.09  yaw=0.0
[Ess] [GRID] 30  x=2499.64  y=-7.71  z=-1116.57  yaw=0.0
[Ess] [GRID] 31  x=2501.29  y=-6.84  z=-1100.15  yaw=0.0
[Ess] [GRID] 32  x=2500.06  y=-8.19  z=-1093.55  yaw=0.0
[Ess] [GRID] 33  x=2499.19  y=-9.98  z=-1086.02  yaw=0.0
[Ess] [GRID] 34  x=2496.74  y=-8.75  z=-1084.20  yaw=0.0
[Ess] [GRID] 35  x=2501.18  y=-12.92  z=-1058.26  yaw=0.0
[Ess] [GRID] 36  x=2505.73  y=-13.49  z=-1055.13  yaw=0.0
[Ess] [GRID] 37  x=2499.49  y=-12.73  z=-1049.74  yaw=0.0
[Ess] [GRID] 38  x=2496.19  y=-12.35  z=-1046.09  yaw=0.0
[Ess] [GRID] 39  x=2500.70  y=-12.13  z=-1039.82  yaw=0.0
[Ess] [GRID] 40  x=2492.11  y=-12.65  z=-1045.31  yaw=0.0
[Ess] [GRID] 41  x=2499.73  y=4.62  z=-1023.51  yaw=0.0
[Ess] [GRID] 42  x=2502.09  y=-9.87  z=-1145.72  yaw=0.0
[Ess] [GRID] 43  x=2503.67  y=-7.37  z=-1134.57  yaw=0.0
[Ess] [GRID] 44  x=2507.36  y=-6.60  z=-1127.53  yaw=0.0
[Ess] [GRID] 45  x=2491.47  y=-11.50  z=-1132.62  yaw=0.0
[Ess] [GRID] 46  x=2509.11  y=-5.84  z=-1105.76  yaw=0.0
[Ess] [GRID] 47  x=2507.66  y=-7.52  z=-1103.32  yaw=0.0
[Ess] [GRID] 48  x=2506.91  y=-7.50  z=-1094.75  yaw=0.0
[Ess] [GRID] 49  x=2507.74  y=-9.80  z=-1086.70  yaw=0.0
[Ess] [GRID] 50  x=2515.23  y=-10.79  z=-1083.27  yaw=0.0
[Ess] [GRID] 51  x=2513.62  y=-12.29  z=-1069.84  yaw=0.0
[Ess] [GRID] 52  x=2510.32  y=-12.21  z=-1063.33  yaw=0.0
[Ess] [GRID] 53  x=2499.32  y=-12.09  z=-1055.63  yaw=0.0
[Ess] [GRID] 54  x=2507.50  y=-13.44  z=-1047.52  yaw=0.0
[Ess] [GRID] 55  x=2508.90  y=1.63  z=-1040.95  yaw=0.0
[Ess] [GRID] 56  x=2514.86  y=2.48  z=-1033.84  yaw=0.0
[Ess] [GRID] 57  x=2507.68  y=4.93  z=-1023.49  yaw=0.0
[Ess] [GRID] 58  x=2508.74  y=-8.59  z=-1147.59  yaw=0.0
[Ess] [GRID] 59  x=2510.21  y=-6.00  z=-1138.61  yaw=0.0
[Ess] [GRID] 60  x=2515.67  y=-3.84  z=-1122.66  yaw=0.0
[Ess] [GRID] 61  x=2517.33  y=-4.84  z=-1114.28  yaw=0.0
[Ess] [GRID] 62  x=2515.18  y=-6.79  z=-1103.08  yaw=0.0
[Ess] [GRID] 63  x=2519.12  y=-8.55  z=-1095.78  yaw=0.0
[Ess] [GRID] 64  x=2514.70  y=-9.91  z=-1086.03  yaw=0.0
[Ess] [GRID] 65  x=2516.94  y=-11.41  z=-1086.31  yaw=0.0
[Ess] [GRID] 66  x=2519.32  y=-12.12  z=-1075.01  yaw=0.0
[Ess] [GRID] 67  x=2514.99  y=-12.22  z=-1068.26  yaw=0.0
[Ess] [GRID] 68  x=2511.85  y=-13.39  z=-1068.28  yaw=0.0
[Ess] [GRID] 69  x=2520.38  y=-12.22  z=-1054.65  yaw=0.0
[Ess] [GRID] 70  x=2515.01  y=-13.50  z=-1049.10  yaw=0.0
[Ess] [GRID] 71  x=2515.82  y=-13.54  z=-1039.72  yaw=0.0
[Ess] [GRID] 72  x=2516.70  y=1.80  z=-1032.75  yaw=0.0
[Ess] [GRID] 73  x=2510.64  y=6.20  z=-1025.04  yaw=0.0
[Ess] [GRID] 74  x=2510.25  y=-9.77  z=-1151.85  yaw=0.0
[Ess] [GRID] 75  x=2521.33  y=-2.61  z=-1129.93  yaw=0.0
[Ess] [GRID] 76  x=2526.67  y=-3.02  z=-1125.07  yaw=0.0
[Ess] [GRID] 77  x=2527.75  y=-5.54  z=-1113.99  yaw=0.0
[Ess] [GRID] 78  x=2530.18  y=-8.52  z=-1103.14  yaw=0.0
[Ess] [GRID] 79  x=2527.00  y=-9.84  z=-1095.73  yaw=0.0
[Ess] [GRID] 80  x=2535.52  y=-12.17  z=-1084.23  yaw=0.0
[Ess] [GRID] 81  x=2527.26  y=-11.81  z=-1085.52  yaw=0.0
[Ess] [GRID] 82  x=2524.96  y=-12.50  z=-1079.41  yaw=0.0
[Ess] [GRID] 83  x=2517.89  y=-12.60  z=-1072.94  yaw=0.0
[Ess] [GRID] 84  x=2526.72  y=-12.13  z=-1062.49  yaw=0.0
[Ess] [GRID] 85  x=2523.95  y=-13.49  z=-1055.50  yaw=0.0
[Ess] [GRID] 86  x=2523.65  y=-13.53  z=-1047.56  yaw=0.0
[Ess] [GRID] 87  x=2523.71  y=-12.43  z=-1036.15  yaw=0.0
[Ess] [GRID] 88  x=2526.70  y=-12.48  z=-1030.30  yaw=0.0
[Ess] [GRID] 89  x=2531.76  y=-12.64  z=-1032.81  yaw=0.0
[Ess] [GRID] 90  x=2525.09  y=-6.99  z=-1150.03  yaw=0.0
[Ess] [GRID] 91  x=2531.23  y=-1.49  z=-1131.17  yaw=0.0
[Ess] [GRID] 92  x=2540.91  y=-8.03  z=-1112.15  yaw=0.0
[Ess] [GRID] 93  x=2542.88  y=-11.37  z=-1106.56  yaw=0.0
[Ess] [GRID] 94  x=2543.13  y=-11.39  z=-1099.44  yaw=0.0
[Ess] [GRID] 95  x=2537.89  y=-11.79  z=-1094.03  yaw=0.0
[Ess] [GRID] 96  x=2532.68  y=-11.98  z=-1088.69  yaw=0.0
[Ess] [GRID] 97  x=2531.95  y=-13.33  z=-1086.75  yaw=0.0
[Ess] [GRID] 98  x=2528.45  y=-12.11  z=-1083.25  yaw=0.0
[Ess] [GRID] 99  x=2531.52  y=-13.44  z=-1071.50  yaw=0.0
[Ess] [GRID] 100  x=2530.68  y=-13.48  z=-1060.97  yaw=0.0
[Ess] [GRID] 101  x=2531.84  y=-13.52  z=-1055.18  yaw=0.0
[Ess] [GRID] 102  x=2531.45  y=-13.63  z=-1047.67  yaw=0.0
[Ess] [GRID] 103  x=2532.26  y=-12.64  z=-1037.22  yaw=0.0
[Ess] [GRID] 104  x=2535.23  y=-12.48  z=-1030.84  yaw=0.0
[Ess] [GRID] 105  x=2531.60  y=-13.75  z=-1023.46  yaw=0.0
[Ess] [GRID] 106  x=2532.17  y=-1.57  z=-1142.30  yaw=0.0
[Ess] [GRID] 107  x=2539.16  y=-2.43  z=-1129.76  yaw=0.0
[Ess] [GRID] 108  x=2543.06  y=-6.06  z=-1120.30  yaw=0.0
[Ess] [GRID] 109  x=2545.21  y=-11.38  z=-1108.63  yaw=0.0
[Ess] [GRID] 110  x=2549.62  y=-13.25  z=-1104.70  yaw=0.0
[Ess] [GRID] 111  x=2545.85  y=-13.40  z=-1096.72  yaw=0.0
[Ess] [GRID] 112  x=2541.65  y=-12.17  z=-1091.29  yaw=0.0
[Ess] [GRID] 113  x=2561.73  y=-13.50  z=-1079.96  yaw=0.0
[Ess] [GRID] 114  x=2534.55  y=-12.17  z=-1077.47  yaw=0.0
[Ess] [GRID] 115  x=2538.83  y=-12.54  z=-1071.62  yaw=0.0
[Ess] [GRID] 116  x=2540.09  y=-13.50  z=-1063.44  yaw=0.0
[Ess] [GRID] 117  x=2541.57  y=-12.74  z=-1054.74  yaw=0.0
[Ess] [GRID] 118  x=2539.66  y=-13.72  z=-1047.58  yaw=0.0
[Ess] [GRID] 119  x=2539.63  y=-12.48  z=-1041.48  yaw=0.0
[Ess] [GRID] 120  x=2539.63  y=-12.48  z=-1033.49  yaw=0.0
[Ess] [GRID] 121  x=2539.45  y=-13.75  z=-1023.57  yaw=0.0
[Ess] [GRID] 122  x=2562.04  y=-8.43  z=-1134.88  yaw=0.0
[Ess] [GRID] 123  x=2558.63  y=-13.07  z=-1116.43  yaw=0.0
[Ess] [GRID] 124  x=2553.52  y=-10.69  z=-1119.51  yaw=0.0
[Ess] [GRID] 125  x=2557.16  y=-11.92  z=-1113.02  yaw=0.0
[Ess] [GRID] 126  x=2551.22  y=-12.04  z=-1106.24  yaw=0.0
[Ess] [GRID] 127  x=2548.49  y=-13.40  z=-1102.33  yaw=0.0
[Ess] [GRID] 128  x=2545.47  y=-12.53  z=-1094.09  yaw=0.0
[Ess] [GRID] 129  x=2550.97  y=-12.17  z=-1088.71  yaw=0.0
[Ess] [GRID] 130  x=2547.05  y=-12.55  z=-1079.30  yaw=0.0
[Ess] [GRID] 131  x=2543.55  y=-12.21  z=-1070.47  yaw=0.0
[Ess] [GRID] 132  x=2548.12  y=-13.57  z=-1063.36  yaw=0.0
[Ess] [GRID] 133  x=2547.89  y=-13.67  z=-1055.14  yaw=0.0
[Ess] [GRID] 134  x=2547.69  y=-13.74  z=-1047.47  yaw=0.0
[Ess] [GRID] 135  x=2548.21  y=-12.65  z=-1039.17  yaw=0.0
[Ess] [GRID] 136  x=2545.40  y=-12.48  z=-1029.09  yaw=0.0
[Ess] [GRID] 137  x=2529.94  y=-12.74  z=-1045.41  yaw=0.0
[Ess] [GRID] 138  x=2572.02  y=-12.75  z=-1133.56  yaw=0.0
[Ess] [GRID] 139  x=2565.06  y=-11.44  z=-1125.74  yaw=0.0
[Ess] [GRID] 140  x=2561.06  y=-9.79  z=-1125.52  yaw=0.0
[Ess] [GRID] 141  x=2561.22  y=-12.17  z=-1111.10  yaw=0.0
[Ess] [GRID] 142  x=2554.52  y=-12.12  z=-1107.60  yaw=0.0
[Ess] [GRID] 143  x=2554.00  y=-13.13  z=-1110.19  yaw=0.0
[Ess] [GRID] 144  x=2555.46  y=-13.44  z=-1095.35  yaw=0.0
[Ess] [GRID] 145  x=2555.15  y=-13.47  z=-1087.53  yaw=0.0
[Ess] [GRID] 146  x=2555.86  y=-13.48  z=-1079.55  yaw=0.0
[Ess] [GRID] 147  x=2556.13  y=-12.44  z=-1068.54  yaw=0.0
[Ess] [GRID] 148  x=2555.57  y=-13.49  z=-1064.06  yaw=0.0
[Ess] [GRID] 149  x=2555.74  y=-13.69  z=-1054.99  yaw=0.0
[Ess] [GRID] 150  x=2556.21  y=-12.64  z=-1047.18  yaw=0.0
[Ess] [GRID] 151  x=2557.12  y=-12.48  z=-1038.67  yaw=0.0
[Ess] [GRID] 152  x=2556.11  y=-13.75  z=-1031.50  yaw=0.0
[Ess] [GRID] 153  x=2555.24  y=2.27  z=-1023.86  yaw=0.0
[Ess] [GRID] 154  x=2574.93  y=-12.02  z=-1134.53  yaw=0.0
[Ess] [GRID] 155  x=2567.34  y=-11.31  z=-1128.46  yaw=0.0
[Ess] [GRID] 156  x=2572.97  y=-12.17  z=-1121.17  yaw=0.0
[Ess] [GRID] 157  x=2563.79  y=-13.38  z=-1119.48  yaw=0.0
[Ess] [GRID] 158  x=2561.33  y=-12.07  z=-1114.97  yaw=0.0
[Ess] [GRID] 159  x=2563.74  y=-13.44  z=-1103.54  yaw=0.0
[Ess] [GRID] 160  x=2563.45  y=-13.47  z=-1095.36  yaw=0.0
[Ess] [GRID] 161  x=2563.87  y=-13.49  z=-1087.53  yaw=0.0
[Ess] [GRID] 162  x=2563.92  y=-13.52  z=-1079.69  yaw=0.0
[Ess] [GRID] 163  x=2568.96  y=-13.70  z=-1074.83  yaw=0.0
[Ess] [GRID] 164  x=2563.33  y=-12.47  z=-1065.72  yaw=0.0
[Ess] [GRID] 165  x=2567.29  y=-12.48  z=-1057.29  yaw=0.0
[Ess] [GRID] 166  x=2562.78  y=-12.25  z=-1044.20  yaw=0.0
[Ess] [GRID] 167  x=2563.64  y=-13.75  z=-1039.35  yaw=0.0
[Ess] [GRID] 168  x=2563.63  y=-13.75  z=-1031.31  yaw=0.0
[Ess] [GRID] 169  x=2563.59  y=2.06  z=-1024.22  yaw=0.0
[Ess] [GRID] 170  x=2576.83  y=-12.52  z=-1134.61  yaw=0.0
[Ess] [GRID] 171  x=2575.83  y=-12.16  z=-1132.79  yaw=0.0
[Ess] [GRID] 172  x=2568.90  y=-12.17  z=-1127.18  yaw=0.0
[Ess] [GRID] 173  x=2567.06  y=-13.43  z=-1125.73  yaw=0.0
[Ess] [GRID] 174  x=2575.28  y=-12.20  z=-1107.61  yaw=0.0
[Ess] [GRID] 175  x=2571.45  y=-13.47  z=-1103.35  yaw=0.0
[Ess] [GRID] 176  x=2575.51  y=-12.27  z=-1095.52  yaw=0.0
[Ess] [GRID] 177  x=2571.90  y=-13.55  z=-1087.76  yaw=0.0
[Ess] [GRID] 178  x=2571.20  y=-13.59  z=-1079.31  yaw=0.0
[Ess] [GRID] 179  x=2572.77  y=-12.49  z=-1068.09  yaw=0.0
[Ess] [GRID] 180  x=2571.89  y=-12.49  z=-1064.97  yaw=0.0
[Ess] [GRID] 181  x=2570.70  y=-12.84  z=-1055.04  yaw=0.0
[Ess] [GRID] 182  x=2572.05  y=-12.46  z=-1047.56  yaw=0.0
[Ess] [GRID] 183  x=2570.09  y=-12.46  z=-1040.20  yaw=0.0
[Ess] [GRID] 184  x=2571.72  y=-13.75  z=-1031.69  yaw=0.0
[Ess] [GRID] 185  x=2575.27  y=-12.57  z=-1025.49  yaw=0.0
[Ess] [GRID] 186  x=2579.61  y=-11.08  z=-1142.47  yaw=0.0
[Ess] [GRID] 187  x=2580.08  y=-13.33  z=-1135.93  yaw=0.0
[Ess] [GRID] 188  x=2587.94  y=-12.28  z=-1120.12  yaw=0.0
[Ess] [GRID] 189  x=2581.47  y=-12.61  z=-1116.02  yaw=0.0
[Ess] [GRID] 190  x=2580.79  y=-12.91  z=-1111.43  yaw=0.0
[Ess] [GRID] 191  x=2579.78  y=-13.65  z=-1103.37  yaw=0.0
[Ess] [GRID] 192  x=2583.03  y=-12.40  z=-1097.05  yaw=0.0
[Ess] [GRID] 193  x=2579.74  y=-13.63  z=-1087.56  yaw=0.0
[Ess] [GRID] 194  x=2581.02  y=-12.47  z=-1076.02  yaw=0.0
[Ess] [GRID] 195  x=2579.40  y=-12.48  z=-1069.81  yaw=0.0
[Ess] [GRID] 196  x=2579.71  y=-13.76  z=-1063.32  yaw=0.0
[Ess] [GRID] 197  x=2580.14  y=-12.49  z=-1056.89  yaw=0.0
[Ess] [GRID] 198  x=2578.63  y=-12.28  z=-1044.75  yaw=0.0
[Ess] [GRID] 199  x=2580.15  y=-13.67  z=-1039.05  yaw=0.0
[Ess] [GRID] 200  x=2578.11  y=-12.55  z=-1026.92  yaw=0.0
[Ess] [GRID] 201  x=2579.69  y=-13.86  z=-1023.52  yaw=0.0
[Ess] [GRID] 202  x=2587.95  y=-13.29  z=-1143.50  yaw=0.0
[Ess] [GRID] 203  x=2580.13  y=-12.26  z=-1141.90  yaw=0.0
[Ess] [GRID] 204  x=2590.28  y=-12.50  z=-1125.23  yaw=0.0
[Ess] [GRID] 205  x=2588.89  y=-13.87  z=-1118.11  yaw=0.0
[Ess] [GRID] 206  x=2587.67  y=-13.88  z=-1111.51  yaw=0.0
[Ess] [GRID] 207  x=2590.19  y=-12.59  z=-1103.64  yaw=0.0
[Ess] [GRID] 208  x=2586.57  y=-12.84  z=-1095.50  yaw=0.0
[Ess] [GRID] 209  x=2586.24  y=-13.70  z=-1087.68  yaw=0.0
[Ess] [GRID] 210  x=2586.10  y=-13.73  z=-1079.35  yaw=0.0
[Ess] [GRID] 211  x=2587.43  y=-13.75  z=-1071.56  yaw=0.0
[Ess] [GRID] 212  x=2582.00  y=-12.65  z=-1063.09  yaw=0.0
[Ess] [GRID] 213  x=2587.96  y=-12.49  z=-1056.77  yaw=0.0
[Ess] [GRID] 214  x=2587.00  y=-12.50  z=-1044.85  yaw=0.0
[Ess] [GRID] 215  x=2589.76  y=-12.48  z=-1040.29  yaw=0.0
[Ess] [GRID] 216  x=2587.67  y=-13.75  z=-1031.50  yaw=0.0
[Ess] [GRID] 217  x=2587.69  y=-12.56  z=-1021.92  yaw=0.0
[Ess] [GRID] 218  x=2598.74  y=-12.20  z=-1133.29  yaw=0.0
[Ess] [GRID] 219  x=2592.72  y=-12.41  z=-1125.18  yaw=0.0
[Ess] [GRID] 220  x=2596.08  y=-13.87  z=-1119.31  yaw=0.0
[Ess] [GRID] 221  x=2591.13  y=-12.61  z=-1109.39  yaw=0.0
[Ess] [GRID] 222  x=2595.66  y=-13.88  z=-1103.50  yaw=0.0
[Ess] [GRID] 223  x=2595.76  y=-13.84  z=-1095.42  yaw=0.0
[Ess] [GRID] 224  x=2595.02  y=-12.88  z=-1086.41  yaw=0.0
[Ess] [GRID] 225  x=2595.79  y=-13.78  z=-1079.28  yaw=0.0
[Ess] [GRID] 226  x=2590.52  y=-12.85  z=-1073.11  yaw=0.0
[Ess] [GRID] 227  x=2596.12  y=-12.66  z=-1061.71  yaw=0.0
[Ess] [GRID] 228  x=2595.53  y=-12.50  z=-1058.32  yaw=0.0
[Ess] [GRID] 229  x=2593.80  y=-12.48  z=-1044.58  yaw=0.0
[Ess] [GRID] 230  x=2596.12  y=-13.84  z=-1038.80  yaw=0.0
[Ess] [GRID] 231  x=2595.30  y=-12.56  z=-1027.29  yaw=0.0
[Ess] [GRID] 232  x=2603.36  y=-13.68  z=-1127.30  yaw=0.0
[Ess] [GRID] 233  x=2605.17  y=-12.96  z=-1120.00  yaw=0.0
[Ess] [GRID] 234  x=2603.84  y=-13.89  z=-1111.64  yaw=0.0
[Ess] [GRID] 235  x=2604.47  y=-12.98  z=-1103.57  yaw=0.0
[Ess] [GRID] 236  x=2603.88  y=-13.91  z=-1095.45  yaw=0.0
[Ess] [GRID] 237  x=2603.70  y=-13.87  z=-1087.43  yaw=0.0
[Ess] [GRID] 238  x=2601.75  y=-13.85  z=-1076.79  yaw=0.0
[Ess] [GRID] 239  x=2603.74  y=-12.59  z=-1074.57  yaw=0.0
[Ess] [GRID] 240  x=2602.25  y=-12.92  z=-1064.33  yaw=0.0
[Ess] [GRID] 241  x=2602.84  y=-13.80  z=-1056.65  yaw=0.0
[Ess] [GRID] 242  x=2606.00  y=-12.55  z=-1044.63  yaw=0.0
[Ess] [GRID] 243  x=2602.71  y=-12.66  z=-1038.08  yaw=0.0
[Ess] [gridprobe] read 243 probe(s), cleaned up.
[Ess] [FOOT] 374  x=2542.82  y=-13.41  z=-1082.01  yaw=-30.1
[Ess] [FOOT] 375  x=2541.92  y=-13.41  z=-1080.43  yaw=-29.3
[Ess] [FOOT] 376  x=2540.82  y=-13.41  z=-1078.38  yaw=-21.4
[Ess] [FOOT] 377  x=2539.67  y=-13.41  z=-1076.28  yaw=-19.0
[Ess] [FOOT] 378  x=2538.76  y=-13.41  z=-1073.93  yaw=-31.8
[Ess] [FOOT] 379  x=2536.78  y=-13.41  z=-1072.54  yaw=-64.2
[Ess] [FOOT] 380  x=2534.52  y=-13.41  z=-1071.70  yaw=-74.1
[Ess] [FOOT] 381  x=2533.35  y=-13.42  z=-1069.90  yaw=-40.5
