[Ess] [TERRAIN] 1  x=2545.82  y=-29.28  z=-911.76
[Ess] [TERRAIN] 10325  x=2562.00  y=126.12  z=-3682.00
[Ess] [TERRAIN] 10326  x=2546.00  y=140.26  z=-3682.00
[Ess] [TERRAIN] 10327  x=2530.00  y=166.70  z=-3682.00
[Ess] [TERRAIN] 10328  x=2514.00  y=179.99  z=-3682.00
[Ess] [TERRAIN] 10329  x=2498.00  y=183.15  z=-3682.00
[Ess] [TERRAIN] 10330  x=2482.00  y=185.31  z=-3682.00
[Ess] [TERRAIN] 10331  x=2466.00  y=186.59  z=-3682.00
[Ess] [TERRAIN] 10332  x=2450.00  y=192.62  z=-3682.00
[Ess] [TERRAIN] 10333  x=2434.00  y=193.66  z=-3682.00
[Ess] [TERRAIN] 10334  x=2418.00  y=191.39  z=-3682.00
[Ess] [TERRAIN] 10335  x=2402.00  y=192.19  z=-3682.00
[Ess] [TERRAIN] 10336  x=2386.00  y=197.15  z=-3682.00
[Ess] [TERRAIN] 10337  x=2370.00  y=203.06  z=-3682.00
[Ess] [TERRAIN] 10338  x=2354.00  y=206.97  z=-3682.00
[Ess] [TERRAIN] 10339  x=2338.00  y=207.02  z=-3682.00
[Ess] [TERRAIN] 10340  x=2322.00  y=204.88  z=-3682.00
[Ess] [TERRAIN] 10341  x=2306.00  y=205.57  z=-3682.00
[Ess] [TERRAIN] 10342  x=2290.00  y=211.17  z=-3682.00
[Ess] [TERRAIN] 10343  x=2274.00  y=219.54  z=-3682.00
[Ess] [TERRAIN] 10344  x=2258.00  y=229.74  z=-3682.00
[Ess] [TERRAIN] 10345  x=2242.00  y=242.07  z=-3682.00
[Ess] [TERRAIN] 10346  x=2226.00  y=252.09  z=-3682.00
[Ess] [TERRAIN] 10347  x=2210.00  y=251.33  z=-3682.00
[Ess] [TERRAIN] 10348  x=2194.00  y=242.35  z=-3682.00
[Ess] [TERRAIN] 10349  x=2178.00  y=236.32  z=-3682.00
[Ess] [TERRAIN] 10350  x=2162.00  y=236.12  z=-3682.00
[Ess] [TERRAIN] 10351  x=2146.00  y=237.86  z=-3682.00
[Ess] [TERRAIN] 10352  x=2130.00  y=242.21  z=-3682.00
[Ess] [TERRAIN] 10353  x=2114.00  y=244.68  z=-3682.00
[Ess] [TERRAIN] 10354  x=2098.00  y=246.76  z=-3682.00
[Ess] [TERRAIN] 10355  x=2082.00  y=249.26  z=-3682.00
[Ess] [TERRAIN] 10356  x=2066.00  y=251.60  z=-3682.00
[Ess] [TERRAIN] 10357  x=2050.00  y=252.75  z=-3682.00
[Ess] [TERRAIN] 10358  x=2034.00  y=253.10  z=-3682.00
[Ess] [TERRAIN] 10359  x=2018.00  y=254.14  z=-3682.00
[Ess] [TERRAIN] 10360  x=2002.00  y=257.72  z=-3682.00
[Ess] [TERRAIN] 10361  x=1986.00  y=263.00  z=-3682.00
[Ess] [TERRAIN] 10362  x=1970.00  y=268.89  z=-3682.00
[Ess] [TERRAIN] 10363  x=1954.00  y=275.23  z=-3682.00
[Ess] [TERRAIN] 10364  x=1938.00  y=280.02  z=-3682.00
[Ess] [TERRAIN] 10365  x=1922.00  y=280.23  z=-3682.00
[Ess] [TERRAIN] 10366  x=1906.00  y=286.80  z=-3682.00
[Ess] [TERRAIN] 10367  x=1890.00  y=287.23  z=-3682.00
[Ess] [TERRAIN] 10368  x=1874.00  y=285.93  z=-3682.00
[Ess] [TERRAIN] 10369  x=1858.00  y=289.15  z=-3682.00
[Ess] [TERRAIN] 10370  x=1842.00  y=284.95  z=-3682.00
[Ess] [TERRAIN] 10371  x=1826.00  y=286.06  z=-3682.00
[Ess] [TERRAIN] 10372  x=1810.00  y=278.95  z=-3682.00
[Ess] [TERRAIN] 10373  x=1794.00  y=279.42  z=-3682.00
[Ess] [TERRAIN] 10374  x=1778.00  y=274.36  z=-3682.00
[Ess] [TERRAIN] 10375  x=1762.00  y=261.86  z=-3682.00
[Ess] [TERRAIN] 10376  x=1746.00  y=253.78  z=-3682.00
[Ess] [TERRAIN] 10377  x=1730.00  y=249.22  z=-3682.00
[Ess] [TERRAIN] 10378  x=1714.00  y=246.29  z=-3682.00
[Ess] [TERRAIN] 10379  x=1698.00  y=241.73  z=-3682.00
[Ess] [TERRAIN] 10380  x=1682.00  y=236.07  z=-3682.00
[Ess] [TERRAIN] 10381  x=1666.00  y=228.41  z=-3682.00
[Ess] [TERRAIN] 10382  x=1650.00  y=218.79  z=-3682.00
[Ess] [TERRAIN] 10383  x=1634.00  y=209.49  z=-3682.00
[Ess] [TERRAIN] 10384  x=1618.00  y=203.17  z=-3682.00
[Ess] [TERRAIN] 10385  x=1602.00  y=201.40  z=-3682.00
[Ess] [TERRAIN] 10386  x=1586.00  y=200.64  z=-3682.00
[Ess] [TERRAIN] 10387  x=1570.00  y=201.09  z=-3682.00
[Ess] [TERRAIN] 10388  x=1554.00  y=203.53  z=-3682.00
[Ess] [TERRAIN] 10389  x=1538.00  y=205.54  z=-3682.00
[Ess] [TERRAIN] 10390  x=1522.00  y=208.81  z=-3682.00
[Ess] [TERRAIN] 10391  x=1506.00  y=214.30  z=-3682.00
[Ess] [TERRAIN] 10392  x=1490.00  y=221.91  z=-3682.00
[Ess] [TERRAIN] 10393  x=1474.00  y=230.49  z=-3682.00
[Ess] [TERRAIN] 10394  x=1458.00  y=236.37  z=-3682.00
[Ess] [TERRAIN] 10395  x=1442.00  y=234.22  z=-3682.00
[Ess] [TERRAIN] 10396  x=1426.00  y=229.62  z=-3682.00
[Ess] [TERRAIN] 10397  x=1410.00  y=231.68  z=-3682.00
[Ess] [TERRAIN] 10398  x=1394.00  y=242.12  z=-3682.00
[Ess] [TERRAIN] 10399  x=1378.00  y=250.81  z=-3682.00
[Ess] [TERRAIN] 10400  x=1362.00  y=257.64  z=-3682.00
[Ess] [TERRAIN] 10401  x=1346.00  y=263.22  z=-3682.00
[Ess] [TERRAIN] 10402  x=1330.00  y=263.96  z=-3682.00
[Ess] [TERRAIN] 10403  x=1314.00  y=267.47  z=-3682.00
[Ess] [TERRAIN] 10404  x=1298.00  y=274.22  z=-3682.00
[Ess] [TERRAIN] 10405  x=1282.00  y=279.36  z=-3682.00
[Ess] [TERRAIN] 10406  x=1266.00  y=281.54  z=-3682.00
[Ess] [TERRAIN] 10407  x=1250.00  y=276.98  z=-3682.00
[Ess] [TERRAIN] 10408  x=1234.00  y=276.51  z=-3682.00
[Ess] [TERRAIN] 10409  x=1218.00  y=291.92  z=-3682.00
[Ess] [TERRAIN] 10410  x=1202.00  y=308.33  z=-3682.00
[Ess] [TERRAIN] 10411  x=1186.00  y=318.75  z=-3682.00
[Ess] [TERRAIN] 10412  x=1170.00  y=324.36  z=-3682.00
[Ess] [TERRAIN] 10413  x=1154.00  y=325.37  z=-3682.00
[Ess] [TERRAIN] 10414  x=1138.00  y=322.87  z=-3682.00
[Ess] [TERRAIN] 10415  x=1122.00  y=317.90  z=-3682.00
[Ess] [TERRAIN] 10416  x=1106.00  y=315.85  z=-3682.00
[Ess] [TERRAIN] 10417  x=1090.00  y=315.79  z=-3682.00
[Ess] [TERRAIN] 10418  x=1074.00  y=318.48  z=-3682.00
[Ess] [TERRAIN] 10419  x=1058.00  y=325.46  z=-3682.00
[Ess] [TERRAIN] 10420  x=1042.00  y=333.70  z=-3682.00
[Ess] [TERRAIN] 10421  x=1026.00  y=338.70  z=-3682.00
[Ess] [TERRAIN] 10422  x=1010.00  y=343.58  z=-3682.00
[Ess] [TERRAIN] 10423  x=994.00  y=346.86  z=-3682.00
[Ess] [TERRAIN] 10424  x=978.00  y=351.54  z=-3682.00
[Ess] [TERRAIN] 10425  x=962.00  y=364.31  z=-3682.00
[Ess] [TERRAIN] 10426  x=946.00  y=379.58  z=-3682.00
[Ess] [TERRAIN] 10427  x=930.00  y=385.98  z=-3682.00
[Ess] [TERRAIN] 10428  x=914.00  y=384.25  z=-3682.00
[Ess] [TERRAIN] 10429  x=898.00  y=384.51  z=-3682.00
[Ess] [TERRAIN] 10430  x=882.00  y=385.57  z=-3682.00
[Ess] [TERRAIN] 10431  x=866.00  y=386.76  z=-3682.00
[Ess] [TERRAIN] 10432  x=850.00  y=386.60  z=-3682.00
[Ess] [TERRAIN] 10433  x=834.00  y=387.24  z=-3682.00
[Ess] [TERRAIN] 10434  x=818.00  y=386.05  z=-3682.00
[Ess] [TERRAIN] 10435  x=802.00  y=380.22  z=-3682.00
[Ess] [TERRAIN] 10436  x=786.00  y=372.38  z=-3682.00
[Ess] [TERRAIN] 10437  x=770.00  y=367.22  z=-3682.00
[Ess] [TERRAIN] 10438  x=754.00  y=361.88  z=-3682.00
[Ess] [TERRAIN] 10439  x=738.00  y=355.32  z=-3682.00
[Ess] [TERRAIN] 10440  x=722.00  y=351.45  z=-3682.00
[Ess] [TERRAIN] 10441  x=706.00  y=349.77  z=-3682.00
[Ess] [TERRAIN] 10442  x=690.00  y=345.81  z=-3682.00
[Ess] [TERRAIN] 10443  x=674.00  y=333.15  z=-3682.00
[Ess] [TERRAIN] 10444  x=658.00  y=327.31  z=-3682.00
[Ess] [TERRAIN] 10445  x=642.00  y=321.62  z=-3682.00
[Ess] [TERRAIN] 10446  x=626.00  y=310.60  z=-3682.00
[Ess] [TERRAIN] 10447  x=610.00  y=305.14  z=-3682.00
[Ess] [TERRAIN] 10448  x=594.00  y=298.56  z=-3682.00
[Ess] [TERRAIN] 10449  x=578.00  y=292.13  z=-3682.00
[Ess] [TERRAIN] 10450  x=562.00  y=288.01  z=-3682.00
[Ess] [TERRAIN] 10451  x=546.00  y=281.85  z=-3682.00
[Ess] [TERRAIN] 10452  x=530.00  y=273.97  z=-3682.00
[Ess] [TERRAIN] 10453  x=514.00  y=267.23  z=-3682.00
[Ess] [TERRAIN] 10454  x=498.00  y=263.86  z=-3682.00
[Ess] [TERRAIN] 10455  x=482.00  y=260.20  z=-3682.00
[Ess] [TERRAIN] 10456  x=466.00  y=254.41  z=-3682.00
[Ess] [TERRAIN] 10457  x=450.00  y=248.38  z=-3682.00
[Ess] [TERRAIN] 10458  x=434.00  y=241.70  z=-3682.00
[Ess] [TERRAIN] 10459  x=418.00  y=234.66  z=-3682.00
[Ess] [TERRAIN] 10460  x=402.00  y=231.68  z=-3682.00
[Ess] [TERRAIN] 10461  x=386.00  y=231.69  z=-3682.00
[Ess] [TERRAIN] 10462  x=370.00  y=226.45  z=-3682.00
[Ess] [TERRAIN] 10463  x=354.00  y=215.17  z=-3682.00
[Ess] [TERRAIN] 10464  x=338.00  y=204.84  z=-3682.00
[Ess] [TERRAIN] 10465  x=322.00  y=197.71  z=-3682.00
[Ess] [TERRAIN] 10466  x=306.00  y=198.86  z=-3682.00
[Ess] [TERRAIN] 10467  x=290.00  y=200.65  z=-3682.00
[Ess] [TERRAIN] 10468  x=274.00  y=201.05  z=-3682.00
[Ess] [TERRAIN] 10469  x=258.00  y=194.47  z=-3682.00
[Ess] [TERRAIN] 10470  x=242.00  y=182.47  z=-3682.00
[Ess] [TERRAIN] 10471  x=226.00  y=172.00  z=-3682.00
[Ess] [TERRAIN] 10472  x=210.00  y=164.50  z=-3682.00
[Ess] [TERRAIN] 10473  x=194.00  y=162.77  z=-3682.00
[Ess] [TERRAIN] 10474  x=178.00  y=163.29  z=-3682.00
[Ess] [TERRAIN] 10475  x=162.00  y=169.13  z=-3682.00
[Ess] [TERRAIN] 10476  x=146.00  y=184.82  z=-3682.00
[Ess] [TERRAIN] 10477  x=130.00  y=181.69  z=-3682.00
[Ess] [TERRAIN] 10478  x=114.00  y=175.27  z=-3682.00
[Ess] [TERRAIN] 10479  x=98.00  y=161.39  z=-3682.00
[Ess] [TERRAIN] 10480  x=82.00  y=150.94  z=-3682.00
[Ess] [TERRAIN] 10481  x=66.00  y=147.81  z=-3682.00
[Ess] [TERRAIN] 10482  x=50.00  y=147.93  z=-3682.00
[Ess] [TERRAIN] 10483  x=34.00  y=150.54  z=-3682.00
[Ess] [TERRAIN] 10484  x=18.00  y=151.29  z=-3682.00
[Ess] [TERRAIN] 10485  x=2.00  y=152.96  z=-3682.00
[Ess] [TERRAIN] 10486  x=-14.00  y=151.18  z=-3682.00
[Ess] [TERRAIN] 10487  x=-30.00  y=151.83  z=-3682.00
[Ess] [TERRAIN] 10488  x=-46.00  y=157.73  z=-3682.00
[Ess] [TERRAIN] 10489  x=-62.00  y=161.30  z=-3682.00
[Ess] [TERRAIN] 10490  x=-78.00  y=162.70  z=-3682.00
[Ess] [TERRAIN] 10491  x=-94.00  y=168.24  z=-3682.00
[Ess] [TERRAIN] 10492  x=-110.00  y=170.50  z=-3682.00
[Ess] [TERRAIN] 10493  x=-126.00  y=173.14  z=-3682.00
[Ess] [TERRAIN] 10494  x=-142.00  y=172.57  z=-3682.00
[Ess] [TERRAIN] 10495  x=-158.00  y=174.99  z=-3682.00
[Ess] [TERRAIN] 10496  x=-174.00  y=178.99  z=-3682.00
[Ess] [TERRAIN] 10497  x=-190.00  y=183.40  z=-3682.00
[Ess] [TERRAIN] 10498  x=-206.00  y=186.82  z=-3682.00
[Ess] [TERRAIN] 10499  x=-222.00  y=188.38  z=-3682.00
[Ess] [TERRAIN] 10500  x=-238.00  y=189.59  z=-3682.00
[Ess] [TERRAIN] 10501  x=-254.00  y=190.78  z=-3682.00
[Ess] [TERRAIN] 10502  x=-270.00  y=191.40  z=-3682.00
[Ess] [TERRAIN] 10503  x=-286.00  y=191.51  z=-3682.00
[Ess] [TERRAIN] 10504  x=-302.00  y=191.72  z=-3682.00
[Ess] [TERRAIN] 10505  x=-318.00  y=193.12  z=-3682.00
[Ess] [TERRAIN] 10506  x=-334.00  y=195.29  z=-3682.00
[Ess] [TERRAIN] 10507  x=-350.00  y=198.66  z=-3682.00
[Ess] [TERRAIN] 10508  x=-366.00  y=201.66  z=-3682.00
[Ess] [TERRAIN] 10509  x=-382.00  y=204.45  z=-3682.00
[Ess] [TERRAIN] 10510  x=-398.00  y=206.97  z=-3682.00
[Ess] [TERRAIN] 10511  x=-414.00  y=207.67  z=-3682.00
[Ess] [TERRAIN] 10512  x=-430.00  y=206.64  z=-3682.00
[Ess] [TERRAIN] 10513  x=-446.00  y=204.04  z=-3682.00
[Ess] [TERRAIN] 10514  x=-462.00  y=203.37  z=-3682.00
[Ess] [TERRAIN] 10515  x=-478.00  y=210.94  z=-3682.00
[Ess] [TERRAIN] 10516  x=-494.00  y=220.42  z=-3682.00
[Ess] [TERRAIN] 10517  x=-510.00  y=228.78  z=-3682.00
[Ess] [TERRAIN] 10518  x=-526.00  y=238.99  z=-3682.00
[Ess] [TERRAIN] 10519  x=-542.00  y=249.30  z=-3682.00
[Ess] [TERRAIN] 10520  x=-558.00  y=256.92  z=-3682.00
[Ess] [TERRAIN] 10521  x=-574.00  y=258.16  z=-3682.00
[Ess] [TERRAIN] 10522  x=-590.00  y=255.12  z=-3682.00
[Ess] [TERRAIN] 10523  x=-606.00  y=252.13  z=-3682.00
[Ess] [TERRAIN] 10524  x=-622.00  y=258.14  z=-3682.00
[Ess] [TERRAIN] 10525  x=-638.00  y=259.67  z=-3682.00
[Ess] [TERRAIN] 10526  x=-654.00  y=246.23  z=-3682.00
[Ess] [TERRAIN] 10527  x=-670.00  y=249.59  z=-3682.00
[Ess] [TERRAIN] 10528  x=-686.00  y=253.58  z=-3682.00
[Ess] [TERRAIN] 10529  x=-702.00  y=252.23  z=-3682.00
[Ess] [TERRAIN] 10530  x=-718.00  y=251.59  z=-3682.00
[Ess] [TERRAIN] 10531  x=-734.00  y=250.27  z=-3682.00
[Ess] [TERRAIN] 10532  x=-750.00  y=247.47  z=-3682.00
[Ess] [TERRAIN] 10533  x=-766.00  y=243.30  z=-3682.00
[Ess] [TERRAIN] 10534  x=-782.00  y=242.58  z=-3682.00
[Ess] [TERRAIN] 10535  x=-798.00  y=248.58  z=-3682.00
[Ess] [TERRAIN] 10536  x=-814.00  y=248.14  z=-3682.00
[Ess] [TERRAIN] 10537  x=-830.00  y=239.71  z=-3682.00
[Ess] [TERRAIN] 10538  x=-846.00  y=234.09  z=-3682.00
[Ess] [TERRAIN] 10539  x=-862.00  y=235.43  z=-3682.00
[Ess] [TERRAIN] 10540  x=-878.00  y=234.88  z=-3682.00
[Ess] [TERRAIN] 10541  x=-894.00  y=229.76  z=-3682.00
[Ess] [TERRAIN] 10542  x=-910.00  y=221.59  z=-3682.00
[Ess] [TERRAIN] 10543  x=-926.00  y=203.07  z=-3682.00
[Ess] [TERRAIN] 10544  x=-942.00  y=182.88  z=-3682.00
[Ess] [TERRAIN] 10545  x=-958.00  y=178.17  z=-3682.00
[Ess] [TERRAIN] 10546  x=-974.00  y=184.10  z=-3682.00
[Ess] [TERRAIN] 10547  x=-990.00  y=178.41  z=-3682.00
[Ess] [TERRAIN] 10548  x=-1006.00  y=162.43  z=-3682.00
[Ess] [TERRAIN] 10549  x=-1022.00  y=146.09  z=-3682.00
[Ess] [TERRAIN] 10550  x=-1038.00  y=138.60  z=-3682.00
[Ess] [TERRAIN] 10551  x=-1054.00  y=130.02  z=-3682.00
[Ess] [TERRAIN] 10552  x=-1070.00  y=118.71  z=-3682.00
[Ess] [TERRAIN] 10553  x=-1086.00  y=107.40  z=-3682.00
[Ess] [TERRAIN] 10554  x=-1102.00  y=99.75  z=-3682.00
[Ess] [TERRAIN] 10555  x=-1118.00  y=96.74  z=-3682.00
[Ess] [TERRAIN] 10556  x=-1134.00  y=85.69  z=-3682.00
[Ess] [TERRAIN] 10557  x=-1150.00  y=74.28  z=-3682.00
[Ess] [TERRAIN] 10558  x=-1166.00  y=59.09  z=-3682.00
[Ess] [TERRAIN] 10559  x=-1182.00  y=36.98  z=-3682.00
[Ess] [TERRAIN] 10560  x=-1198.00  y=19.78  z=-3682.00
[Ess] [TERRAIN] 10561  x=-1214.00  y=-1.74  z=-3682.00
[Ess] [TERRAIN] 10562  x=-1230.00  y=-28.64  z=-3682.00
[Ess] [TERRAIN] 10563  x=-1246.00  y=-42.39  z=-3682.00
[Ess] [TERRAIN] 10564  x=-1262.00  y=-51.25  z=-3682.00
[Ess] [TERRAIN] 10565  x=-1278.00  y=-54.82  z=-3682.00
[Ess] [TERRAIN] 10566  x=-1294.00  y=-57.91  z=-3682.00
[Ess] [TERRAIN] 10567  x=-1310.00  y=-64.01  z=-3682.00
[Ess] [TERRAIN] 10568  x=-1326.00  y=-58.25  z=-3682.00
[Ess] [TERRAIN] 10569  x=-1342.00  y=-47.10  z=-3682.00
[Ess] [TERRAIN] 10570  x=-1358.00  y=-34.80  z=-3682.00
[Ess] [TERRAIN] 10571  x=-1374.00  y=-24.78  z=-3682.00
[Ess] [TERRAIN] 10572  x=-1390.00  y=-14.96  z=-3682.00
[Ess] [TERRAIN] 10573  x=-1406.00  y=-0.89  z=-3682.00
[Ess] [TERRAIN] 10574  x=-1422.00  y=13.24  z=-3682.00
[Ess] [TERRAIN] 10575  x=-1438.00  y=24.98  z=-3682.00
[Ess] [TERRAIN] 10576  x=-1454.00  y=38.09  z=-3682.00
[Ess] [TERRAIN] 10577  x=-1470.00  y=48.76  z=-3682.00
[Ess] [TERRAIN] 10578  x=-1486.00  y=55.15  z=-3682.00
[Ess] [TERRAIN] 10579  x=-1502.00  y=60.35  z=-3682.00
[Ess] [TERRAIN] 10580  x=-1518.00  y=63.99  z=-3682.00
[Ess] [TERRAIN] 10581  x=-1534.00  y=65.52  z=-3682.00
[Ess] [TERRAIN] 10582  x=-1550.00  y=67.39  z=-3682.00
[Ess] [TERRAIN] 10583  x=-1566.00  y=76.34  z=-3682.00
[Ess] [TERRAIN] 10584  x=-1582.00  y=91.25  z=-3682.00
[Ess] [TERRAIN] 10585  x=-1598.00  y=103.41  z=-3682.00
[Ess] [TERRAIN] 10586  x=-1614.00  y=110.86  z=-3682.00
[Ess] [TERRAIN] 10587  x=-1630.00  y=121.76  z=-3682.00
[Ess] [TERRAIN] 10588  x=-1646.00  y=138.79  z=-3682.00
[Ess] [TERRAIN] 10589  x=-1662.00  y=152.36  z=-3682.00
[Ess] [TERRAIN] 10590  x=-1678.00  y=160.99  z=-3682.00
[Ess] [TERRAIN] 10591  x=-1694.00  y=170.55  z=-3682.00
[Ess] [TERRAIN] 10592  x=-1710.00  y=174.35  z=-3682.00
[Ess] [TERRAIN] 10593  x=-1726.00  y=175.02  z=-3682.00
[Ess] [TERRAIN] 10594  x=-1742.00  y=183.41  z=-3682.00
[Ess] [TERRAIN] 10595  x=-1758.00  y=200.63  z=-3682.00
[Ess] [TERRAIN] 10596  x=-1774.00  y=214.00  z=-3682.00
[Ess] [TERRAIN] 10597  x=-1790.00  y=223.58  z=-3682.00
[Ess] [TERRAIN] 10598  x=-1806.00  y=230.76  z=-3682.00
[Ess] [TERRAIN] 10599  x=-1822.00  y=236.27  z=-3682.00
[Ess] [TERRAIN] 10600  x=-1838.00  y=240.00  z=-3682.00
[Ess] [TERRAIN] 10601  x=-1854.00  y=246.15  z=-3682.00
[Ess] [TERRAIN] 10602  x=-1870.00  y=257.70  z=-3682.00
[Ess] [TERRAIN] 10603  x=-1886.00  y=271.12  z=-3682.00
[Ess] [TERRAIN] 10604  x=-1902.00  y=279.90  z=-3682.00
[Ess] [TERRAIN] 10605  x=-1918.00  y=281.43  z=-3682.00
[Ess] [TERRAIN] 10606  x=-1934.00  y=285.43  z=-3682.00
[Ess] [TERRAIN] 10607  x=-1950.00  y=292.48  z=-3682.00
[Ess] [TERRAIN] 10608  x=-1966.00  y=301.02  z=-3682.00
[Ess] [TERRAIN] 10609  x=-1982.00  y=303.64  z=-3682.00
[Ess] [TERRAIN] 10610  x=-1998.00  y=295.09  z=-3682.00
[Ess] [TERRAIN] 10611  x=-2014.00  y=279.13  z=-3682.00
[Ess] [TERRAIN] 10612  x=-2030.00  y=267.61  z=-3682.00
[Ess] [TERRAIN] 10613  x=-2046.00  y=260.26  z=-3682.00
[Ess] [TERRAIN] 10614  x=-2062.00  y=247.08  z=-3682.00
[Ess] [TERRAIN] 10615  x=-2078.00  y=226.01  z=-3682.00
[Ess] [TERRAIN] 10616  x=-2094.00  y=207.94  z=-3682.00
[Ess] [TERRAIN] 10617  x=-2110.00  y=209.24  z=-3682.00
[Ess] [TERRAIN] 10618  x=-2126.00  y=209.79  z=-3682.00
[Ess] [TERRAIN] 10619  x=-2142.00  y=202.55  z=-3682.00
[Ess] [TERRAIN] 10620  x=-2158.00  y=194.02  z=-3682.00
[Ess] [TERRAIN] 10621  x=-2174.00  y=196.15  z=-3682.00
[Ess] [TERRAIN] 10622  x=-2190.00  y=198.33  z=-3682.00
[Ess] [TERRAIN] 10623  x=-2206.00  y=193.17  z=-3682.00
[Ess] [TERRAIN] 10624  x=-2222.00  y=187.22  z=-3682.00
[Ess] [TERRAIN] 10625  x=-2238.00  y=186.79  z=-3682.00
[Ess] [TERRAIN] 10626  x=-2254.00  y=182.26  z=-3682.00
[Ess] [TERRAIN] 10627  x=-2270.00  y=175.03  z=-3682.00
[Ess] [TERRAIN] 10628  x=-2286.00  y=177.81  z=-3682.00
[Ess] [TERRAIN] 10629  x=-2302.00  y=189.64  z=-3682.00
[Ess] [TERRAIN] 10630  x=-2318.00  y=197.55  z=-3682.00
[Ess] [TERRAIN] 10631  x=-2334.00  y=195.21  z=-3682.00
[Ess] [TERRAIN] 10632  x=-2350.00  y=188.45  z=-3682.00
[Ess] [TERRAIN] 10633  x=-2366.00  y=186.83  z=-3682.00
[Ess] [TERRAIN] 10634  x=-2382.00  y=191.15  z=-3682.00
[Ess] [TERRAIN] 10635  x=-2398.00  y=196.81  z=-3682.00
[Ess] [TERRAIN] 10636  x=-2414.00  y=204.05  z=-3682.00
[Ess] [TERRAIN] 10637  x=-2430.00  y=211.67  z=-3682.00
[Ess] [TERRAIN] 10638  x=-2446.00  y=220.28  z=-3682.00
[Ess] [TERRAIN] 10639  x=-2462.00  y=231.56  z=-3682.00
[Ess] [TERRAIN] 10640  x=-2478.00  y=243.09  z=-3682.00
[Ess] [TERRAIN] 10641  x=-2494.00  y=244.43  z=-3682.00
[Ess] [TERRAIN] 10642  x=-2510.00  y=243.81  z=-3682.00
[Ess] [TERRAIN] 10643  x=-2526.00  y=248.18  z=-3682.00
[Ess] [TERRAIN] 10644  x=-2542.00  y=256.99  z=-3682.00
[Ess] [TERRAIN] 10645  x=-2558.00  y=265.62  z=-3682.00
[Ess] [TERRAIN] 10646  x=-2574.00  y=269.96  z=-3682.00
[Ess] [TERRAIN] 10647  x=-2590.00  y=269.90  z=-3682.00
[Ess] [TERRAIN] 10648  x=-2606.00  y=270.01  z=-3682.00
[Ess] [TERRAIN] 10649  x=-2622.00  y=268.30  z=-3682.00
[Ess] [TERRAIN] 10650  x=-2638.00  y=262.50  z=-3682.00
[Ess] [TERRAIN] 10651  x=-2654.00  y=255.41  z=-3682.00
[Ess] [TERRAIN] 10652  x=-2670.00  y=248.92  z=-3682.00
[Ess] [TERRAIN] 10653  x=-2686.00  y=245.53  z=-3682.00
[Ess] [TERRAIN] 10654  x=-2702.00  y=241.60  z=-3682.00
[Ess] [TERRAIN] 10655  x=-2718.00  y=235.62  z=-3682.00
[Ess] [TERRAIN] 10656  x=-2734.00  y=229.00  z=-3682.00
[Ess] [TERRAIN] 10657  x=-2750.00  y=224.31  z=-3682.00
[Ess] [TERRAIN] 10658  x=-2766.00  y=223.19  z=-3682.00
[Ess] [TERRAIN] 10659  x=-2782.00  y=226.17  z=-3682.00
[Ess] [TERRAIN] 10660  x=-2798.00  y=233.67  z=-3682.00
[Ess] [TERRAIN] 10661  x=-2814.00  y=244.60  z=-3682.00
[Ess] [TERRAIN] 10662  x=-2830.00  y=258.59  z=-3682.00
[Ess] [TERRAIN] 10663  x=-2846.00  y=276.94  z=-3682.00
[Ess] [TERRAIN] 10664  x=-2862.00  y=295.91  z=-3682.00
[Ess] [TERRAIN] 10665  x=-2878.00  y=312.12  z=-3682.00
[Ess] [TERRAIN] 10666  x=-2894.00  y=324.78  z=-3682.00
[Ess] [TERRAIN] 10667  x=-2910.00  y=331.19  z=-3682.00
[Ess] [TERRAIN] 10668  x=-2926.00  y=335.69  z=-3682.00
[Ess] [TERRAIN] 10669  x=-2942.00  y=342.76  z=-3682.00
[Ess] [TERRAIN] 10670  x=-2958.00  y=348.01  z=-3682.00
[Ess] [TERRAIN] 10671  x=-2974.00  y=353.46  z=-3682.00
[Ess] [TERRAIN] 10672  x=-2990.00  y=354.93  z=-3682.00
[Ess] [TERRAIN] 10673  x=-3006.00  y=359.28  z=-3682.00
[Ess] [TERRAIN] 10674  x=-3022.00  y=364.31  z=-3682.00
[Ess] [TERRAIN] 10675  x=-3038.00  y=368.81  z=-3682.00
[Ess] [TERRAIN] 10676  x=-3054.00  y=367.02  z=-3682.00
[Ess] [TERRAIN] 10677  x=-3070.00  y=367.02  z=-3682.00
[Ess] [TERRAIN] 10678  x=-3086.00  y=369.57  z=-3682.00
[Ess] [TERRAIN] 10679  x=-3102.00  y=371.98  z=-3682.00
[Ess] [TERRAIN] 10680  x=-3118.00  y=372.82  z=-3682.00
[Ess] [TERRAIN] 10681  x=-3134.00  y=371.01  z=-3682.00
[Ess] [TERRAIN] 10682  x=-3150.00  y=366.92  z=-3682.00
[Ess] [TERRAIN] 10683  x=-3166.00  y=364.26  z=-3682.00
[Ess] [TERRAIN] 10684  x=-3182.00  y=363.09  z=-3682.00
[Ess] [TERRAIN] 10685  x=-3198.00  y=362.97  z=-3682.00
[Ess] [TERRAIN] 10686  x=-3214.00  y=362.22  z=-3682.00
[Ess] [TERRAIN] 10687  x=-3230.00  y=361.19  z=-3682.00
[Ess] [TERRAIN] 10688  x=-3246.00  y=360.34  z=-3682.00
[Ess] [TERRAIN] 10689  x=-3262.00  y=359.33  z=-3682.00
