[Ess] Net: DISABLED (Ess.Net.OFF) -- no receiver hijack on NetEventCallback, no wire traffic
[Ess] Net: v0.2.1 ready (EV=5 SLOTS=5 HB=2)
[Ess] registered 'demo_convoy' (Demo: Wreck the Convoy)
[Ess] Contract: loaded (1 contract(s) registered)
[Ess] v0.2.1 ready
[Ess] [roadlog] STARTED -- logging every 0.25s (F11 again to stop)
[Ess] [ROAD] 1  x=2633.41  y=-3.86  z=-1019.60  yaw=131.9
[Ess] [ROAD] 1582  x=292.71  y=8.54  z=-2465.59  yaw=-172.3
[Ess] [ROAD] 1583  x=291.33  y=9.92  z=-2475.94  yaw=-171.5
[Ess] [ROAD] 1584  x=289.56  y=11.27  z=-2486.29  yaw=-166.7
[Ess] [ROAD] 1585  x=287.29  y=12.62  z=-2496.38  yaw=-165.9
[Ess] [ROAD] 1586  x=284.51  y=14.01  z=-2506.42  yaw=-158.0
[Ess] [ROAD] 1587  x=280.62  y=15.44  z=-2515.87  yaw=-152.2
[Ess] [ROAD] 1588  x=275.87  y=16.89  z=-2524.79  yaw=-148.2
[Ess] [ROAD] 1589  x=270.68  y=18.35  z=-2533.39  yaw=-147.9
[Ess] [ROAD] 1590  x=265.40  y=19.79  z=-2541.83  yaw=-147.8
[Ess] [ROAD] 1591  x=260.14  y=21.20  z=-2550.19  yaw=-147.8
[Ess] [ROAD] 1592  x=254.93  y=22.59  z=-2558.47  yaw=-147.8
[Ess] [ROAD] 1593  x=249.74  y=23.95  z=-2566.70  yaw=-147.8
[Ess] [ROAD] 1594  x=244.74  y=25.25  z=-2574.85  yaw=-151.7
[Ess] [ROAD] 1595  x=240.46  y=26.42  z=-2582.72  yaw=-154.3
[Ess] [ROAD] 1596  x=237.36  y=27.45  z=-2589.57  yaw=-165.9
[Ess] [ROAD] 1597  x=236.00  y=28.33  z=-2596.05  yaw=176.7
[Ess] [ROAD] 1598  x=235.85  y=29.05  z=-2602.00  yaw=178.3
[Ess] [ROAD] 1599  x=235.57  y=29.64  z=-2607.29  yaw=-171.3
[Ess] [ROAD] 1600  x=234.87  y=30.15  z=-2612.60  yaw=-170.7
[Ess] [ROAD] 1601  x=234.39  y=30.43  z=-2617.74  yaw=177.4
[Ess] [ROAD] 1602  x=234.90  y=30.40  z=-2622.63  yaw=158.8
[Ess] [ROAD] 1603  x=236.72  y=30.40  z=-2626.80  yaw=136.7
[Ess] [ROAD] 1604  x=239.96  y=30.38  z=-2629.93  yaw=111.3
[Ess] [ROAD] 1605  x=244.07  y=30.35  z=-2631.43  yaw=89.5
[Ess] [ROAD] 1606  x=248.77  y=30.33  z=-2631.79  yaw=88.5
[Ess] [ROAD] 1607  x=254.01  y=30.31  z=-2632.11  yaw=98.9
[Ess] [ROAD] 1608  x=259.77  y=30.28  z=-2633.21  yaw=110.0
[Ess] [ROAD] 1609  x=265.69  y=30.26  z=-2635.33  yaw=113.4
[Ess] [ROAD] 1610  x=272.15  y=30.22  z=-2637.86  yaw=110.3
[Ess] [ROAD] 1611  x=279.28  y=30.16  z=-2640.52  yaw=110.2
[Ess] [ROAD] 1612  x=287.02  y=30.07  z=-2643.38  yaw=110.2
[Ess] [ROAD] 1613  x=295.41  y=29.93  z=-2646.48  yaw=110.9
[Ess] [ROAD] 1614  x=304.23  y=29.71  z=-2650.12  yaw=116.6
[Ess] [ROAD] 1615  x=313.24  y=29.41  z=-2654.69  yaw=120.8
[Ess] [ROAD] 1616  x=322.16  y=28.98  z=-2659.99  yaw=123.5
[Ess] [ROAD] 1617  x=330.86  y=28.41  z=-2665.72  yaw=125.3
[Ess] [ROAD] 1618  x=339.42  y=27.70  z=-2671.76  yaw=126.5
[Ess] [ROAD] 1619  x=347.86  y=26.88  z=-2677.98  yaw=127.3
[Ess] [ROAD] 1620  x=356.23  y=25.98  z=-2684.34  yaw=127.8
[Ess] [ROAD] 1621  x=364.50  y=25.03  z=-2690.75  yaw=128.2
[Ess] [ROAD] 1622  x=372.73  y=24.06  z=-2697.23  yaw=128.4
[Ess] [ROAD] 1623  x=380.97  y=23.06  z=-2703.76  yaw=128.6
[Ess] [ROAD] 1624  x=389.19  y=22.09  z=-2710.33  yaw=128.8
[Ess] [ROAD] 1625  x=397.24  y=21.18  z=-2716.99  yaw=131.7
[Ess] [ROAD] 1626  x=405.05  y=20.34  z=-2723.98  yaw=133.9
[Ess] [ROAD] 1627  x=412.23  y=19.63  z=-2730.85  yaw=135.2
[Ess] [ROAD] 1628  x=419.51  y=19.01  z=-2738.17  yaw=136.4
[Ess] [ROAD] 1629  x=426.61  y=18.53  z=-2745.87  yaw=140.4
[Ess] [ROAD] 1630  x=433.29  y=18.22  z=-2753.98  yaw=143.2
[Ess] [ROAD] 1631  x=439.57  y=18.05  z=-2762.35  yaw=145.0
[Ess] [ROAD] 1632  x=445.58  y=18.00  z=-2770.91  yaw=146.3
[Ess] [ROAD] 1633  x=451.27  y=18.06  z=-2779.67  yaw=150.0
[Ess] [ROAD] 1634  x=456.49  y=18.20  z=-2788.74  yaw=152.8
[Ess] [ROAD] 1635  x=461.47  y=18.43  z=-2797.94  yaw=150.8
[Ess] [ROAD] 1636  x=466.55  y=18.71  z=-2807.06  yaw=150.6
[Ess] [ROAD] 1637  x=471.67  y=19.04  z=-2816.20  yaw=150.6
[Ess] [ROAD] 1638  x=476.87  y=19.40  z=-2825.26  yaw=149.0
[Ess] [ROAD] 1639  x=482.22  y=19.79  z=-2834.25  yaw=148.9
[Ess] [ROAD] 1640  x=487.62  y=20.18  z=-2843.21  yaw=147.9
[Ess] [ROAD] 1641  x=493.31  y=20.55  z=-2852.03  yaw=145.3
[Ess] [ROAD] 1642  x=499.22  y=20.91  z=-2860.69  yaw=145.3
[Ess] [ROAD] 1643  x=505.17  y=21.26  z=-2869.32  yaw=145.3
[Ess] [ROAD] 1644  x=511.12  y=21.55  z=-2877.93  yaw=145.4
[Ess] [ROAD] 1645  x=517.11  y=21.78  z=-2886.53  yaw=143.2
[Ess] [ROAD] 1646  x=523.46  y=21.93  z=-2894.88  yaw=140.8
[Ess] [ROAD] 1647  x=529.96  y=22.00  z=-2902.97  yaw=140.7
[Ess] [ROAD] 1648  x=536.70  y=21.91  z=-2910.99  yaw=138.2
[Ess] [ROAD] 1649  x=543.71  y=21.69  z=-2918.74  yaw=135.0
[Ess] [ROAD] 1650  x=551.10  y=21.48  z=-2926.07  yaw=131.8
[Ess] [ROAD] 1651  x=558.90  y=21.40  z=-2933.03  yaw=128.1
[Ess] [ROAD] 1652  x=567.06  y=21.41  z=-2939.49  yaw=125.7
[Ess] [ROAD] 1653  x=575.55  y=21.28  z=-2945.59  yaw=124.1
[Ess] [ROAD] 1654  x=584.16  y=20.98  z=-2951.52  yaw=125.3
[Ess] [ROAD] 1655  x=592.64  y=20.67  z=-2957.72  yaw=128.8
[Ess] [ROAD] 1656  x=600.78  y=20.31  z=-2964.28  yaw=131.6
[Ess] [ROAD] 1657  x=608.42  y=19.91  z=-2971.14  yaw=133.6
[Ess] [ROAD] 1658  x=616.12  y=19.48  z=-2978.13  yaw=130.8
[Ess] [ROAD] 1659  x=624.08  y=19.00  z=-2984.90  yaw=128.7
[Ess] [ROAD] 1660  x=632.27  y=18.45  z=-2991.36  yaw=125.8
[Ess] [ROAD] 1661  x=640.80  y=17.85  z=-2997.33  yaw=119.9
[Ess] [ROAD] 1662  x=649.95  y=17.22  z=-3002.29  yaw=111.4
[Ess] [ROAD] 1663  x=659.54  y=16.52  z=-3006.33  yaw=110.9
[Ess] [ROAD] 1664  x=669.33  y=15.74  z=-3010.11  yaw=109.3
[Ess] [ROAD] 1665  x=679.10  y=14.93  z=-3013.51  yaw=107.4
[Ess] [ROAD] 1666  x=689.07  y=14.08  z=-3016.60  yaw=105.5
[Ess] [ROAD] 1667  x=699.21  y=13.18  z=-3019.28  yaw=102.3
[Ess] [ROAD] 1668  x=709.39  y=12.26  z=-3021.40  yaw=98.6
[Ess] [ROAD] 1669  x=719.92  y=11.29  z=-3022.98  yaw=95.4
[Ess] [ROAD] 1670  x=730.10  y=10.33  z=-3023.98  yaw=92.9
[Ess] [ROAD] 1671  x=740.53  y=9.33  z=-3024.55  yaw=91.0
[Ess] [ROAD] 1672  x=750.99  y=8.30  z=-3024.75  yaw=89.5
[Ess] [ROAD] 1673  x=760.97  y=7.31  z=-3024.59  yaw=87.3
[Ess] [ROAD] 1674  x=771.24  y=6.27  z=-3024.06  yaw=85.6
[Ess] [ROAD] 1675  x=781.73  y=5.19  z=-3023.32  yaw=85.6
[Ess] [ROAD] 1676  x=792.12  y=4.11  z=-3022.41  yaw=82.3
[Ess] [ROAD] 1677  x=802.50  y=3.02  z=-3021.09  yaw=81.7
[Ess] [ROAD] 1678  x=812.84  y=1.92  z=-3019.62  yaw=81.3
[Ess] [ROAD] 1679  x=823.20  y=0.80  z=-3017.93  yaw=79.6
[Ess] [ROAD] 1680  x=833.47  y=-0.31  z=-3016.01  yaw=76.8
[Ess] [ROAD] 1681  x=843.58  y=-1.44  z=-3013.50  yaw=72.7
[Ess] [ROAD] 1682  x=853.55  y=-2.61  z=-3010.29  yaw=68.8
[Ess] [ROAD] 1683  x=863.27  y=-3.81  z=-3006.55  yaw=66.0
[Ess] [ROAD] 1684  x=872.90  y=-5.04  z=-3002.36  yaw=65.4
[Ess] [ROAD] 1685  x=882.43  y=-6.24  z=-2998.03  yaw=65.5
[Ess] [ROAD] 1686  x=891.91  y=-7.44  z=-2993.71  yaw=65.5
[Ess] [ROAD] 1687  x=901.45  y=-8.63  z=-2989.48  yaw=69.7
[Ess] [ROAD] 1688  x=911.20  y=-9.78  z=-2986.06  yaw=75.0
[Ess] [ROAD] 1689  x=921.15  y=-10.89  z=-2983.29  yaw=78.4
[Ess] [ROAD] 1690  x=931.17  y=-11.90  z=-2981.50  yaw=85.7
[Ess] [ROAD] 1691  x=941.09  y=-12.75  z=-2980.54  yaw=86.1
[Ess] [ROAD] 1692  x=949.71  y=-13.37  z=-2979.90  yaw=85.3
[Ess] [ROAD] 1693  x=957.74  y=-13.99  z=-2978.96  yaw=78.7
[Ess] [ROAD] 1694  x=965.52  y=-14.65  z=-2977.26  yaw=70.7
[Ess] [ROAD] 1695  x=972.79  y=-15.33  z=-2974.51  yaw=59.5
[Ess] [ROAD] 1696  x=979.72  y=-16.05  z=-2970.66  yaw=55.2
[Ess] [ROAD] 1697  x=986.64  y=-16.83  z=-2965.79  yaw=49.8
[Ess] [ROAD] 1698  x=993.59  y=-17.65  z=-2959.83  yaw=45.8
[Ess] [ROAD] 1699  x=1000.66  y=-18.49  z=-2953.14  yaw=45.3
[Ess] [ROAD] 1700  x=1007.73  y=-19.28  z=-2946.04  yaw=43.4
[Ess] [ROAD] 1701  x=1014.64  y=-19.97  z=-2938.83  yaw=43.4
[Ess] [ROAD] 1702  x=1021.54  y=-20.54  z=-2931.80  yaw=49.7
[Ess] [ROAD] 1703  x=1029.28  y=-20.90  z=-2925.96  yaw=68.0
[Ess] [ROAD] 1704  x=1037.39  y=-20.87  z=-2922.99  yaw=89.3
[Ess] [ROAD] 1705  x=1045.98  y=-20.77  z=-2922.48  yaw=96.4
[Ess] [ROAD] 1706  x=1054.87  y=-20.45  z=-2923.15  yaw=102.6
[Ess] [ROAD] 1707  x=1063.86  y=-19.60  z=-2925.34  yaw=112.8
[Ess] [ROAD] 1708  x=1072.89  y=-18.39  z=-2929.14  yaw=118.0
[Ess] [ROAD] 1709  x=1082.14  y=-17.11  z=-2933.66  yaw=115.5
[Ess] [ROAD] 1710  x=1091.41  y=-15.95  z=-2937.93  yaw=110.6
[Ess] [ROAD] 1711  x=1101.04  y=-15.48  z=-2941.87  yaw=108.7
[Ess] [ROAD] 1712  x=1110.87  y=-15.04  z=-2945.43  yaw=106.8
[Ess] [ROAD] 1713  x=1120.74  y=-14.48  z=-2948.61  yaw=104.9
[Ess] [ROAD] 1714  x=1130.90  y=-14.28  z=-2951.46  yaw=105.0
[Ess] [ROAD] 1715  x=1140.87  y=-14.11  z=-2954.24  yaw=105.0
[Ess] [ROAD] 1716  x=1151.02  y=-14.03  z=-2956.94  yaw=105.1
[Ess] [ROAD] 1717  x=1161.15  y=-13.89  z=-2959.67  yaw=105.1
[Ess] [ROAD] 1718  x=1171.29  y=-13.88  z=-2962.40  yaw=105.1
[Ess] [ROAD] 1719  x=1181.44  y=-13.86  z=-2965.07  yaw=102.6
[Ess] [ROAD] 1720  x=1191.66  y=-13.87  z=-2967.38  yaw=101.5
[Ess] [ROAD] 1721  x=1201.96  y=-13.81  z=-2969.56  yaw=103.7
[Ess] [ROAD] 1722  x=1212.07  y=-14.11  z=-2971.96  yaw=107.4
[Ess] [ROAD] 1723  x=1222.02  y=-14.25  z=-2974.96  yaw=107.9
[Ess] [ROAD] 1724  x=1232.08  y=-14.40  z=-2978.03  yaw=106.1
[Ess] [ROAD] 1725  x=1242.10  y=-14.56  z=-2980.96  yaw=106.1
[Ess] [ROAD] 1726  x=1252.12  y=-14.74  z=-2983.83  yaw=104.4
[Ess] [ROAD] 1727  x=1262.25  y=-14.92  z=-2986.30  yaw=101.7
[Ess] [ROAD] 1728  x=1272.49  y=-15.10  z=-2988.50  yaw=101.7
[Ess] [ROAD] 1729  x=1282.76  y=-15.27  z=-2990.64  yaw=101.7
[Ess] [ROAD] 1730  x=1292.99  y=-15.42  z=-2992.66  yaw=98.7
[Ess] [ROAD] 1731  x=1303.29  y=-15.55  z=-2994.30  yaw=98.0
[Ess] [ROAD] 1732  x=1313.73  y=-15.68  z=-2995.80  yaw=98.0
[Ess] [ROAD] 1733  x=1324.06  y=-15.74  z=-2997.18  yaw=96.1
[Ess] [ROAD] 1734  x=1334.47  y=-15.77  z=-2998.34  yaw=95.7
[Ess] [ROAD] 1735  x=1344.83  y=-15.81  z=-2999.39  yaw=95.0
[Ess] [ROAD] 1736  x=1355.29  y=-15.82  z=-3000.24  yaw=93.6
[Ess] [ROAD] 1737  x=1365.68  y=-15.81  z=-3000.91  yaw=92.9
[Ess] [ROAD] 1738  x=1376.16  y=-15.82  z=-3001.41  yaw=91.9
[Ess] [ROAD] 1739  x=1386.66  y=-15.82  z=-3001.78  yaw=91.9
[Ess] [ROAD] 1740  x=1397.05  y=-15.81  z=-3002.13  yaw=91.9
[Ess] [ROAD] 1741  x=1407.48  y=-15.81  z=-3002.47  yaw=91.7
[Ess] [ROAD] 1742  x=1417.93  y=-15.81  z=-3002.60  yaw=89.0
[Ess] [ROAD] 1743  x=1428.46  y=-15.81  z=-3002.47  yaw=88.9
[Ess] [ROAD] 1744  x=1438.87  y=-15.80  z=-3002.29  yaw=88.9
[Ess] [ROAD] 1745  x=1449.34  y=-15.80  z=-3002.10  yaw=88.9
[Ess] [ROAD] 1746  x=1459.86  y=-15.80  z=-3001.90  yaw=89.0
[Ess] [ROAD] 1747  x=1470.37  y=-15.80  z=-3001.71  yaw=89.0
[Ess] [ROAD] 1748  x=1480.80  y=-15.79  z=-3001.52  yaw=88.9
[Ess] [ROAD] 1749  x=1491.28  y=-15.79  z=-3001.16  yaw=86.3
[Ess] [ROAD] 1750  x=1501.82  y=-15.79  z=-3000.55  yaw=86.2
[Ess] [ROAD] 1751  x=1512.18  y=-15.79  z=-2999.88  yaw=86.2
[Ess] [ROAD] 1752  x=1522.59  y=-15.79  z=-2999.19  yaw=86.2
[Ess] [ROAD] 1753  x=1533.07  y=-15.79  z=-2998.51  yaw=86.3
[Ess] [ROAD] 1754  x=1543.54  y=-15.78  z=-2997.77  yaw=84.6
[Ess] [ROAD] 1755  x=1554.09  y=-15.76  z=-2996.81  yaw=84.1
[Ess] [ROAD] 1756  x=1564.46  y=-15.75  z=-2995.77  yaw=84.1
[Ess] [ROAD] 1757  x=1574.87  y=-15.77  z=-2994.70  yaw=84.1
[Ess] [ROAD] 1758  x=1585.30  y=-15.78  z=-2993.62  yaw=84.1
[Ess] [ROAD] 1759  x=1595.70  y=-15.78  z=-2992.55  yaw=84.1
[Ess] [ROAD] 1760  x=1606.16  y=-15.74  z=-2991.48  yaw=84.1
[Ess] [ROAD] 1761  x=1616.60  y=-15.76  z=-2990.41  yaw=84.1
[Ess] [ROAD] 1762  x=1627.16  y=-15.76  z=-2989.33  yaw=84.2
[Ess] [ROAD] 1763  x=1637.49  y=-15.77  z=-2988.27  yaw=84.2
[Ess] [ROAD] 1764  x=1647.92  y=-15.78  z=-2987.12  yaw=82.4
[Ess] [ROAD] 1765  x=1658.34  y=-15.78  z=-2985.77  yaw=82.2
[Ess] [ROAD] 1766  x=1668.79  y=-15.78  z=-2984.35  yaw=82.2
[Ess] [ROAD] 1767  x=1679.16  y=-15.77  z=-2982.93  yaw=82.2
[Ess] [ROAD] 1768  x=1689.55  y=-15.75  z=-2981.52  yaw=82.2
[Ess] [ROAD] 1769  x=1699.95  y=-15.70  z=-2980.10  yaw=82.2
[Ess] [ROAD] 1770  x=1710.33  y=-15.76  z=-2978.68  yaw=82.2
[Ess] [ROAD] 1771  x=1720.74  y=-15.77  z=-2977.26  yaw=82.2
[Ess] [ROAD] 1772  x=1731.11  y=-15.78  z=-2975.87  yaw=83.1
[Ess] [ROAD] 1773  x=1741.57  y=-15.78  z=-2974.73  yaw=86.1
[Ess] [ROAD] 1774  x=1752.01  y=-15.78  z=-2974.03  yaw=88.1
[Ess] [ROAD] 1775  x=1760.77  y=-15.78  z=-2975.19  yaw=131.7
[Ess] [ROAD] 1776  x=1766.70  y=-15.78  z=-2979.69  yaw=119.2
[Ess] [ROAD] 1777  x=1773.15  y=-15.65  z=-2983.07  yaw=102.4
[Ess] [ROAD] 1778  x=1779.73  y=-15.67  z=-2984.32  yaw=79.7
[Ess] [ROAD] 1779  x=1785.65  y=-15.64  z=-2983.39  yaw=56.3
[Ess] [ROAD] 1780  x=1791.06  y=-15.66  z=-2980.59  yaw=52.8
[Ess] [ROAD] 1781  x=1796.70  y=-15.76  z=-2977.16  yaw=62.7
[Ess] [ROAD] 1782  x=1803.05  y=-15.79  z=-2973.82  yaw=62.5
[Ess] [ROAD] 1783  x=1809.83  y=-15.78  z=-2969.86  yaw=54.4
[Ess] [ROAD] 1784  x=1816.76  y=-15.78  z=-2965.03  yaw=52.0
[Ess] [ROAD] 1785  x=1823.64  y=-15.78  z=-2959.68  yaw=50.7
[Ess] [ROAD] 1786  x=1830.92  y=-15.78  z=-2954.45  yaw=63.3
[Ess] [ROAD] 1787  x=1839.43  y=-15.73  z=-2950.64  yaw=78.0
[Ess] [ROAD] 1788  x=1848.77  y=-15.48  z=-2947.96  yaw=74.7
[Ess] [ROAD] 1789  x=1858.72  y=-15.23  z=-2945.46  yaw=80.3
[Ess] [ROAD] 1790  x=1868.97  y=-14.86  z=-2944.07  yaw=91.2
[Ess] [ROAD] 1791  x=1879.33  y=-14.52  z=-2944.34  yaw=99.8
[Ess] [ROAD] 1792  x=1889.40  y=-14.18  z=-2946.24  yaw=109.4
[Ess] [ROAD] 1793  x=1899.24  y=-13.89  z=-2949.41  yaw=109.0
[Ess] [ROAD] 1794  x=1909.18  y=-13.61  z=-2952.76  yaw=108.1
[Ess] [ROAD] 1795  x=1919.13  y=-13.39  z=-2956.04  yaw=108.1
[Ess] [ROAD] 1796  x=1929.08  y=-13.18  z=-2959.30  yaw=108.2
[Ess] [ROAD] 1797  x=1939.00  y=-12.97  z=-2962.56  yaw=108.2
[Ess] [ROAD] 1798  x=1949.04  y=-12.77  z=-2965.85  yaw=108.2
[Ess] [ROAD] 1799  x=1959.04  y=-12.58  z=-2969.23  yaw=111.0
[Ess] [ROAD] 1800  x=1968.61  y=-12.35  z=-2973.03  yaw=115.3
[Ess] [ROAD] 1801  x=1977.95  y=-12.09  z=-2977.69  yaw=123.5
[Ess] [ROAD] 1802  x=1986.53  y=-11.83  z=-2983.58  yaw=132.2
[Ess] [ROAD] 1803  x=1994.14  y=-11.50  z=-2990.60  yaw=140.9
[Ess] [ROAD] 1804  x=2000.61  y=-11.16  z=-2998.67  yaw=148.4
[Ess] [ROAD] 1805  x=2006.05  y=-10.58  z=-3007.44  yaw=153.0
[Ess] [ROAD] 1806  x=2011.24  y=-10.49  z=-3016.46  yaw=153.7
[Ess] [ROAD] 1807  x=2016.06  y=-10.17  z=-3025.67  yaw=152.3
[Ess] [ROAD] 1808  x=2021.04  y=-9.84  z=-3034.77  yaw=149.4
[Ess] [ROAD] 1809  x=2026.29  y=-9.51  z=-3043.82  yaw=149.3
[Ess] [ROAD] 1810  x=2031.58  y=-9.17  z=-3052.80  yaw=150.1
[Ess] [ROAD] 1811  x=2036.67  y=-8.85  z=-3061.93  yaw=153.1
[Ess] [ROAD] 1812  x=2041.36  y=-8.49  z=-3071.20  yaw=155.1
[Ess] [ROAD] 1813  x=2045.79  y=-8.08  z=-3080.69  yaw=155.6
[Ess] [ROAD] 1814  x=2050.27  y=-7.67  z=-3090.13  yaw=153.2
[Ess] [ROAD] 1815  x=2054.95  y=-7.22  z=-3099.52  yaw=153.2
[Ess] [ROAD] 1816  x=2059.62  y=-6.70  z=-3108.79  yaw=153.2
[Ess] [ROAD] 1817  x=2064.43  y=-6.10  z=-3118.03  yaw=150.2
[Ess] [ROAD] 1818  x=2069.60  y=-5.42  z=-3127.17  yaw=149.6
[Ess] [ROAD] 1819  x=2074.92  y=-4.61  z=-3136.16  yaw=147.5
[Ess] [ROAD] 1820  x=2080.61  y=-3.82  z=-3144.93  yaw=144.5
[Ess] [ROAD] 1821  x=2086.78  y=-3.00  z=-3153.35  yaw=140.8
[Ess] [ROAD] 1822  x=2093.45  y=-2.16  z=-3161.31  yaw=136.3
[Ess] [ROAD] 1823  x=2100.73  y=-1.28  z=-3168.80  yaw=131.6
[Ess] [ROAD] 1824  x=2108.48  y=-0.35  z=-3175.85  yaw=131.0
[Ess] [ROAD] 1825  x=2116.34  y=0.61  z=-3182.73  yaw=131.0
[Ess] [ROAD] 1826  x=2124.38  y=1.57  z=-3189.39  yaw=126.3
[Ess] [ROAD] 1827  x=2132.76  y=2.57  z=-3195.68  yaw=125.8
[Ess] [ROAD] 1828  x=2141.23  y=3.60  z=-3201.85  yaw=125.8
[Ess] [ROAD] 1829  x=2149.73  y=4.66  z=-3208.00  yaw=125.9
[Ess] [ROAD] 1830  x=2158.21  y=5.76  z=-3214.14  yaw=125.8
[Ess] [ROAD] 1831  x=2166.84  y=6.89  z=-3220.06  yaw=121.6
[Ess] [ROAD] 1832  x=2175.72  y=8.02  z=-3225.63  yaw=121.2
[Ess] [ROAD] 1833  x=2184.64  y=9.16  z=-3231.03  yaw=119.6
[Ess] [ROAD] 1834  x=2193.77  y=10.33  z=-3236.19  yaw=118.4
[Ess] [ROAD] 1835  x=2203.01  y=11.61  z=-3241.19  yaw=117.5
[Ess] [ROAD] 1836  x=2212.30  y=12.79  z=-3245.86  yaw=114.4
[Ess] [ROAD] 1837  x=2221.80  y=13.97  z=-3250.16  yaw=111.9
[Ess] [ROAD] 1838  x=2231.49  y=15.23  z=-3254.03  yaw=109.1
[Ess] [ROAD] 1839  x=2241.33  y=16.52  z=-3257.38  yaw=105.2
[Ess] [ROAD] 1840  x=2251.37  y=17.77  z=-3260.07  yaw=101.3
[Ess] [ROAD] 1841  x=2261.60  y=19.04  z=-3262.10  yaw=97.6
[Ess] [ROAD] 1842  x=2271.93  y=20.28  z=-3263.50  yaw=94.7
[Ess] [ROAD] 1843  x=2282.29  y=21.84  z=-3264.32  yaw=91.1
[Ess] [ROAD] 1844  x=2292.76  y=23.33  z=-3264.42  yaw=85.6
[Ess] [ROAD] 1845  x=2303.11  y=24.88  z=-3263.41  yaw=79.4
[Ess] [ROAD] 1846  x=2313.35  y=26.21  z=-3261.65  yaw=73.5
[Ess] [ROAD] 1847  x=2323.34  y=27.59  z=-3258.85  yaw=67.9
[Ess] [ROAD] 1848  x=2333.03  y=28.90  z=-3255.00  yaw=63.2
[Ess] [ROAD] 1849  x=2342.39  y=30.21  z=-3250.41  yaw=61.7
[Ess] [ROAD] 1850  x=2351.67  y=31.52  z=-3245.52  yaw=61.8
[Ess] [ROAD] 1851  x=2360.88  y=32.76  z=-3240.60  yaw=61.8
[Ess] [ROAD] 1852  x=2370.12  y=33.92  z=-3235.78  yaw=64.8
[Ess] [ROAD] 1853  x=2379.61  y=35.07  z=-3231.46  yaw=69.7
[Ess] [ROAD] 1854  x=2389.42  y=36.22  z=-3228.07  yaw=77.5
[Ess] [ROAD] 1855  x=2399.58  y=37.27  z=-3225.92  yaw=84.3
[Ess] [ROAD] 1856  x=2409.83  y=38.32  z=-3224.70  yaw=85.0
[Ess] [ROAD] 1857  x=2420.23  y=39.16  z=-3223.55  yaw=84.3
[Ess] [ROAD] 1858  x=2430.66  y=39.94  z=-3222.57  yaw=87.3
[Ess] [ROAD] 1859  x=2441.05  y=40.75  z=-3222.31  yaw=93.9
[Ess] [ROAD] 1860  x=2451.34  y=41.32  z=-3223.18  yaw=101.5
[Ess] [ROAD] 1861  x=2461.46  y=41.81  z=-3225.44  yaw=110.7
[Ess] [ROAD] 1862  x=2471.15  y=42.18  z=-3229.15  yaw=117.7
[Ess] [ROAD] 1863  x=2480.38  y=42.49  z=-3233.98  yaw=122.3
[Ess] [ROAD] 1864  x=2489.20  y=42.71  z=-3239.43  yaw=122.1
[Ess] [ROAD] 1865  x=2498.16  y=42.85  z=-3244.89  yaw=120.2
[Ess] [ROAD] 1866  x=2507.19  y=42.92  z=-3250.20  yaw=120.9
[Ess] [ROAD] 1867  x=2516.00  y=42.93  z=-3255.83  yaw=127.1
[Ess] [ROAD] 1868  x=2524.32  y=42.85  z=-3262.13  yaw=129.5
[Ess] [ROAD] 1869  x=2532.51  y=42.68  z=-3268.66  yaw=128.2
[Ess] [ROAD] 1870  x=2540.74  y=42.49  z=-3275.03  yaw=126.8
[Ess] [ROAD] 1871  x=2549.09  y=42.23  z=-3281.35  yaw=128.1
[Ess] [ROAD] 1872  x=2557.23  y=41.90  z=-3287.97  yaw=132.5
[Ess] [ROAD] 1873  x=2564.90  y=41.53  z=-3295.00  yaw=134.6
[Ess] [ROAD] 1874  x=2572.56  y=41.14  z=-3302.19  yaw=132.2
[Ess] [ROAD] 1875  x=2580.23  y=40.66  z=-3309.27  yaw=134.1
[Ess] [ROAD] 1876  x=2587.64  y=40.16  z=-3316.69  yaw=138.3
[Ess] [ROAD] 1877  x=2594.61  y=39.63  z=-3324.51  yaw=140.8
[Ess] [ROAD] 1878  x=2601.25  y=39.06  z=-3332.64  yaw=142.5
[Ess] [ROAD] 1879  x=2607.64  y=38.48  z=-3340.97  yaw=143.6
[Ess] [ROAD] 1880  x=2613.87  y=37.86  z=-3349.42  yaw=144.4
[Ess] [ROAD] 1881  x=2619.99  y=37.22  z=-3357.96  yaw=144.9
[Ess] [ROAD] 1882  x=2626.02  y=36.57  z=-3366.54  yaw=145.2
[Ess] [ROAD] 1883  x=2632.02  y=35.92  z=-3375.17  yaw=145.5
[Ess] [ROAD] 1884  x=2637.97  y=35.24  z=-3383.82  yaw=145.6
[Ess] [ROAD] 1885  x=2643.89  y=34.55  z=-3392.48  yaw=145.7
[Ess] [ROAD] 1886  x=2649.79  y=33.87  z=-3401.15  yaw=145.8
[Ess] [ROAD] 1887  x=2655.54  y=33.18  z=-3409.85  yaw=149.7
[Ess] [ROAD] 1888  x=2660.83  y=32.50  z=-3418.83  yaw=151.2
[Ess] [ROAD] 1889  x=2665.91  y=31.81  z=-3427.92  yaw=151.2
[Ess] [ROAD] 1890  x=2670.93  y=31.14  z=-3437.01  yaw=151.1
[Ess] [ROAD] 1891  x=2675.93  y=30.48  z=-3446.07  yaw=151.1
[Ess] [ROAD] 1892  x=2680.82  y=29.83  z=-3455.10  yaw=152.4
